time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.200000,0.736736,-0.543390,0.999387,-0.676118,1.081141,-0.006319,0.972805,-0.003801,0.999249,-0.229203,0.334979,0.005896,0.542394,0.734749,0.999451,-1.106405,-0.675594,-0.009093,-0.010143,-0.969547,0.998924,0.299839,0.219148,0.002530,0.002805,0.001642,1.009191,0.009860,-0.039751,0.050312,0.003965,0.970998,0.999320,-0.339915,-0.227771,0.006005,-0.540981,-0.738211,0.999023,1.124539,0.649070,-0.003039,-0.975741,0.005025,1.000515,0.180902,-0.370057,0.021280,-0.736004,0.539609,0.999727,0.674894,-1.149442,-0.001669
0.210000,0.729980,-0.532589,0.999324,-0.675095,1.078942,-0.006330,0.970510,-0.000442,0.999307,-0.229810,0.336796,0.005874,0.531340,0.727999,0.999360,-1.104303,-0.674509,-0.009120,-0.007135,-0.967353,0.998950,0.301716,0.219705,0.002524,0.002904,0.001244,1.009693,0.009860,-0.039942,0.050158,0.000557,0.968718,0.999380,-0.341767,-0.228349,0.005995,-0.529746,-0.731726,0.998993,1.122484,0.647960,-0.003022,-0.973929,0.001314,1.000728,0.181431,-0.372125,0.021296,-0.729260,0.528124,0.999710,0.673843,-1.147467,-0.001667
0.220000,0.723235,-0.521811,0.999261,-0.673990,1.076577,-0.006340,0.968209,0.002936,0.999366,-0.230456,0.338725,0.005850,0.520308,0.721259,0.999269,-1.102038,-0.673334,-0.009148,-0.004108,-0.965153,0.998975,0.303715,0.220302,0.002517,0.003003,0.000843,1.010194,0.009862,-0.040139,0.049990,-0.002871,0.966431,0.999440,-0.343729,-0.228963,0.005984,-0.518532,-0.725253,0.998962,1.120267,0.646765,-0.003003,-0.972112,-0.002418,1.000941,0.182005,-0.374319,0.021310,-0.722527,0.516660,0.999693,0.672708,-1.145335,-0.001665
0.230000,0.716501,-0.511058,0.999197,-0.672801,1.074045,-0.006351,0.965901,0.006333,0.999424,-0.231139,0.340767,0.005824,0.509300,0.714532,0.999177,-1.099610,-0.672071,-0.009176,-0.001060,-0.962947,0.999000,0.305835,0.220940,0.002509,0.003101,0.000441,1.010693,0.009865,-0.040342,0.049808,-0.006318,0.964138,0.999500,-0.345803,-0.229613,0.005971,-0.507341,-0.718791,0.998933,1.117889,0.645483,-0.002982,-0.970289,-0.006173,1.001154,0.182625,-0.376638,0.021321,-0.715806,0.505218,0.999677,0.671488,-1.143043,-0.001662
0.240000,0.709779,-0.500331,0.999134,-0.671530,1.071346,-0.006361,0.963586,0.009751,0.999482,-0.231861,0.342921,0.005796,0.498317,0.707818,0.999085,-1.097020,-0.670719,-0.009206,0.002009,-0.960734,0.999025,0.308077,0.221618,0.002500,0.003200,0.000036,1.011190,0.009868,-0.040553,0.049611,-0.009787,0.961839,0.999560,-0.347987,-0.230299,0.005957,-0.496175,-0.712343,0.998903,1.115348,0.644117,-0.002958,-0.968460,-0.009951,1.001367,0.183290,-0.379083,0.021331,-0.709098,0.493800,0.999660,0.670182,-1.140593,-0.001658
0.250000,0.703070,-0.489632,0.999070,-0.670177,1.068481,-0.006371,0.961264,0.013192,0.999540,-0.232621,0.345188,0.005766,0.487360,0.701118,0.998993,-1.094268,-0.669279,-0.009236,0.005102,-0.958514,0.999050,0.310441,0.222337,0.002491,0.003299,-0.000370,1.011685,0.009873,-0.040769,0.049401,-0.013278,0.959532,0.999619,-0.350283,-0.231022,0.005941,-0.485035,-0.705909,0.998873,1.112647,0.642664,-0.002933,-0.966623,-0.013755,1.001581,0.184001,-0.381653,0.021338,-0.702403,0.482407,0.999644,0.668792,-1.137985,-0.001654
0.260000,0.696376,-0.478962,0.999006,-0.668740,1.065448,-0.006381,0.958934,0.016656,0.999598,-0.233420,0.347568,0.005734,0.476432,0.694433,0.998901,-1.091353,-0.667750,-0.009267,0.008218,-0.956287,0.999075,0.312925,0.223095,0.002480,0.003397,-0.000779,1.012178,0.009878,-0.040992,0.049176,-0.016793,0.957218,0.999679,-0.352689,-0.231780,0.005924,-0.473923,-0.699490,0.998844,1.109784,0.641126,-0.002905,-0.964779,-0.017585,1.001794,0.184757,-0.384349,0.021343,-0.695722,0.471041,0.999627,0.667317,-1.135217,-0.001650
0.270000,0.689696,-0.468323,0.998942,-0.667221,1.062248,-0.006390,0.956595,0.020144,0.999655,-0.234256,0.350060,0.005700,0.465534,0.687764,0.998808,-1.088275,-0.666132,-0.009298,0.011360,-0.954052,0.999100,0.315532,0.223894,0.002469,0.003496,-0.001190,1.012668,0.009885,-0.041222,0.048937,-0.020333,0.954896,0.999738,-0.355206,-0.232574,0.005905,-0.462840,-0.693087,0.998815,1.106759,0.639502,-0.002874,-0.962928,-0.021442,1.002007,0.185558,-0.387170,0.021346,-0.689057,0.459703,0.999611,0.665756,-1.132292,-0.001645
0.280000,0.683031,-0.457718,0.998878,-0.665619,1.058881,-0.006400,0.954248,0.023657,0.999712,-0.235131,0.352665,0.005665,0.454667,0.681111,0.998715,-1.085035,-0.664425,-0.009331,0.014529,-0.951809,0.999124,0.318259,0.224733,0.002456,0.003595,-0.001603,1.013157,0.009892,-0.041458,0.048684,-0.023898,0.952567,0.999797,-0.357833,-0.233405,0.005885,-0.451788,-0.686700,0.998787,1.103572,0.637792,-0.002842,-0.961068,-0.025329,1.002221,0.186405,-0.390117,0.021347,-0.682407,0.448395,0.999594,0.664111,-1.129207,-0.001640
0.290000,0.676384,-0.447146,0.998814,-0.663935,1.055348,-0.006409,0.951892,0.027197,0.999768,-0.236044,0.355383,0.005627,0.443833,0.674475,0.998621,-1.081632,-0.662630,-0.009364,0.017726,-0.949557,0.999149,0.321108,0.225612,0.002443,0.003694,-0.002019,1.013642,0.009900,-0.041701,0.048417,-0.027490,0.950228,0.999855,-0.360572,-0.234271,0.005863,-0.440769,-0.680331,0.998758,1.100224,0.635997,-0.002808,-0.959200,-0.029245,1.002434,0.187298,-0.393190,0.021346,-0.675775,0.437119,0.999578,0.662381,-1.125964,-0.001634
0.300000,0.669753,-0.436611,0.998750,-0.662167,1.051647,-0.006418,0.949527,0.030765,0.999824,-0.236995,0.358213,0.005587,0.433035,0.667858,0.998527,-1.078067,-0.660746,-0.009399,0.020952,-0.947297,0.999173,0.324079,0.226531,0.002429,0.003793,-0.002437,1.014125,0.009909,-0.041950,0.048136,-0.031109,0.947881,0.999914,-0.363421,-0.235174,0.005839,-0.429784,-0.673981,0.998731,1.096715,0.634116,-0.002771,-0.957322,-0.033193,1.002648,0.188236,-0.396388,0.021343,-0.669160,0.425876,0.999561,0.660565,-1.122562,-0.001627
0.310000,0.663140,-0.426114,0.998686,-0.660313,1.047777,-0.006426,0.947152,0.034362,0.999880,-0.237984,0.361146,0.005545,0.422273,0.661261,0.998433,-1.074335,-0.658769,-0.009433,0.024208,-0.945026,0.999197,0.327161,0.227492,0.002414,0.003892,-0.002858,1.014605,0.009919,-0.042203,0.047837,-0.034758,0.945525,0.999972,-0.366371,-0.236113,0.005814,-0.418835,-0.667649,0.998703,1.093038,0.632147,-0.002731,-0.955435,-0.037173,1.002861,0.189225,-0.399695,0.021335,-0.662564,0.414669,0.999545,0.658660,-1.118994,-0.001620
0.320000,0.656547,-0.415656,0.998622,-0.658367,1.043736,-0.006433,0.944767,0.037988,0.999935,-0.239014,0.364169,0.005501,0.411549,0.654683,0.998339,-1.070432,-0.656691,-0.009466,0.027495,-0.942747,0.999221,0.330344,0.228496,0.002398,0.003992,-0.003282,1.015082,0.009928,-0.042457,0.047517,-0.038437,0.943159,1.000030,-0.369412,-0.237087,0.005787,-0.407924,-0.661338,0.998676,1.089188,0.630088,-0.002688,-0.953537,-0.041187,1.003074,0.190273,-0.403093,0.021321,-0.655987,0.403497,0.999529,0.656661,-1.115252,-0.001612
