time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.360000,0.562585,-1.850976,1.057137,-0.145864,0.558339,0.148566,0.683994,-0.945369,1.056964,0.314366,0.157151,0.161794,0.731224,0.000037,1.056152,0.494582,0.000086,0.143405,0.683994,0.945340,1.056964,0.314366,-0.157207,0.161794,0.562585,1.850995,1.057137,-0.145864,-0.558228,0.148566,-0.562551,-1.850976,1.057137,0.145903,0.558339,0.148566,-0.683837,-0.945369,1.056964,-0.314197,0.157151,0.161794,-0.731056,0.000037,1.056152,-0.494359,0.000086,0.143405,-0.683837,0.945340,1.056964,-0.314197,-0.157207,0.161794,-0.562551,1.850995,1.057137,0.145903,-0.558228,0.148566
0.380000,0.559661,-1.839787,1.060105,-0.146491,0.560586,0.148200,0.690290,-0.942229,1.060200,0.315207,0.156862,0.161883,0.741138,0.000039,1.059017,0.496815,0.000083,0.143106,0.690290,0.942199,1.060200,0.315207,-0.156916,0.161883,0.559661,1.839807,1.060105,-0.146491,-0.560474,0.148200,-0.559626,-1.839787,1.060105,0.146528,0.560586,0.148200,-0.690129,-0.942229,1.060200,-0.315048,0.156862,0.161883,-0.740966,0.000039,1.059017,-0.496603,0.000083,0.143106,-0.690129,0.942199,1.060200,-0.315048,-0.156916,0.161883,-0.559626,1.839807,1.060105,0.146528,-0.560474,0.148200
0.400000,0.556725,-1.828553,1.063065,-0.147106,0.562783,0.147787,0.696602,-0.939095,1.063439,0.315987,0.156500,0.161945,0.751097,0.000040,1.061876,0.499030,0.000079,0.142765,0.696602,0.939064,1.063439,0.315987,-0.156554,0.161945,0.556725,1.828576,1.063065,-0.147106,-0.562670,0.147787,-0.556690,-1.828553,1.063065,0.147142,0.562783,0.147787,-0.696438,-0.939095,1.063439,-0.315839,0.156500,0.161944,-0.750920,0.000040,1.061876,-0.498831,0.000079,0.142765,-0.696438,0.939064,1.063439,-0.315839,-0.156554,0.161945,-0.556690,1.828576,1.063065,0.147142,-0.562670,0.147787
0.420000,0.553777,-1.817276,1.066016,-0.147687,0.564844,0.147326,0.702929,-0.935969,1.066678,0.316665,0.156057,0.161969,0.761099,0.000042,1.064727,0.501156,0.000074,0.142381,0.702929,0.935937,1.066678,0.316665,-0.156109,0.161969,0.553777,1.817302,1.066016,-0.147687,-0.564730,0.147326,-0.553741,-1.817276,1.066016,0.147721,0.564844,0.147326,-0.702762,-0.935969,1.066678,-0.316528,0.156057,0.161969,-0.760918,0.000042,1.064727,-0.500971,0.000074,0.142381,-0.702762,0.935937,1.066678,-0.316528,-0.156109,0.161969,-0.553741,1.817302,1.066016,0.147721,-0.564730,0.147326
0.440000,0.550818,-1.805961,1.068957,-0.148211,0.566684,0.146816,0.709268,-0.932853,1.069917,0.317202,0.155523,0.161945,0.771142,0.000043,1.067571,0.503122,0.000070,0.141951,0.709268,0.932820,1.069917,0.317202,-0.155573,0.161945,0.550818,1.805988,1.068957,-0.148211,-0.566569,0.146816,-0.550781,-1.805961,1.068957,0.148243,0.566684,0.146816,-0.709099,-0.932853,1.069917,-0.317076,0.155523,0.161945,-0.770958,0.000043,1.067571,-0.502950,0.000070,0.141951,-0.709099,0.932820,1.069917,-0.317076,-0.155573,0.161945,-0.550781,1.805988,1.068957,0.148243,-0.566569,0.146816
0.460000,0.547849,-1.794611,1.071888,-0.148678,0.568303,0.146257,0.715616,-0.929749,1.073156,0.317597,0.154898,0.161873,0.781222,0.000045,1.070405,0.504927,0.000065,0.141476,0.715616,0.929715,1.073156,0.317597,-0.154947,0.161873,0.547849,1.794640,1.071888,-0.148678,-0.568188,0.146257,-0.547812,-1.794611,1.071888,0.148708,0.568303,0.146257,-0.715444,-0.929749,1.073156,-0.317483,0.154898,0.161873,-0.781035,0.000045,1.070405,-0.504770,0.000065,0.141476,-0.715444,0.929715,1.073156,-0.317483,-0.154947,0.161873,-0.547812,1.794640,1.071888,0.148708,-0.568188,0.146257
0.480000,0.544872,-1.783230,1.074807,-0.149088,0.569701,0.145649,0.721971,-0.926658,1.076392,0.317850,0.154183,0.161752,0.791338,0.000046,1.073229,0.506572,0.000059,0.140955,0.721971,0.926623,1.076392,0.317850,-0.154229,0.161752,0.544872,1.783262,1.074807,-0.149088,-0.569586,0.145649,-0.544833,-1.783230,1.074807,0.149116,0.569701,0.145649,-0.721797,-0.926658,1.076392,-0.317748,0.154183,0.161752,-0.791148,0.000046,1.073229,-0.506429,0.000059,0.140955,-0.721797,0.926623,1.076392,-0.317748,-0.154229,0.161752,-0.544833,1.783262,1.074807,0.149116,-0.569586,0.145649
0.500000,0.541886,-1.771824,1.077714,-0.149441,0.570878,0.144992,0.728329,-0.923582,1.079625,0.317962,0.153376,0.161583,0.801484,0.000047,1.076043,0.508055,0.000053,0.140389,0.728329,0.923547,1.079625,0.317962,-0.153421,0.161583,0.541886,1.771858,1.077714,-0.149441,-0.570762,0.144992,-0.541847,-1.771824,1.077714,0.149467,0.570878,0.144992,-0.728153,-0.923582,1.079625,-0.317872,0.153376,0.161583,-0.801291,0.000047,1.076043,-0.507929,0.000053,0.140389,-0.728153,0.923547,1.079625,-0.317872,-0.153421,0.161583,-0.541847,1.771858,1.077714,0.149467,-0.570762,0.144992
0.520000,0.538894,-1.760397,1.080607,-0.149718,0.571767,0.144291,0.734688,-0.920524,1.082855,0.317908,0.152486,0.161355,0.811658,0.000048,1.078845,0.509319,0.000047,0.139780,0.734688,0.920487,1.082855,0.317908,-0.152529,0.161355,0.538894,1.760434,1.080607,-0.149718,-0.571651,0.144291,-0.538855,-1.760397,1.080607,0.149742,0.571767,0.144291,-0.734511,-0.920524,1.082855,-0.317830,0.152486,0.161355,-0.811463,0.000048,1.078845,-0.509209,0.000047,0.139780,-0.734511,0.920487,1.082855,-0.317830,-0.152529,0.161355,-0.538855,1.760434,1.080607,0.149742,-0.571651,0.144291
0.540000,0.535898,-1.748956,1.083485,-0.149901,0.572301,0.143554,0.741044,-0.917483,1.086079,0.317666,0.151522,0.161060,0.821855,0.000049,1.081634,0.510303,0.000041,0.139134,0.741044,0.917446,1.086079,0.317666,-0.151563,0.161060,0.535898,1.748995,1.083485,-0.149901,-0.572185,0.143554,-0.535858,-1.748956,1.083485,0.149922,0.572301,0.143554,-0.740865,-0.917483,1.086079,-0.317600,0.151522,0.161060,-0.821658,0.000049,1.081634,-0.510209,0.000041,0.139134,-0.740865,0.917446,1.086079,-0.317600,-0.151563,0.161060,-0.535858,1.748995,1.083485,0.149922,-0.572185,0.143554
0.560000,0.532899,-1.737507,1.086348,-0.149991,0.572479,0.142778,0.747394,-0.914463,1.089297,0.317235,0.150482,0.160698,0.832069,0.000050,1.084410,0.511007,0.000034,0.138450,0.747394,0.914425,1.089297,0.317235,-0.150521,0.160698,0.532899,1.737549,1.086348,-0.149991,-0.572363,0.142778,-0.532859,-1.737507,1.086348,0.150009,0.572479,0.142778,-0.747213,-0.914463,1.089297,-0.317181,0.150482,0.160698,-0.831870,0.000050,1.084410,-0.510931,0.000034,0.138450,-0.747213,0.914425,1.089297,-0.317181,-0.150521,0.160698,-0.532859,1.737549,1.086348,0.150009,-0.572363,0.142778
0.580000,0.529899,-1.726059,1.089196,-0.149986,0.572303,0.141966,0.753733,-0.911465,1.092506,0.316615,0.149367,0.160268,0.842294,0.000050,1.087172,0.511432,0.000027,0.137728,0.753733,0.911426,1.092506,0.316615,-0.149404,0.160268,0.529899,1.726102,1.089196,-0.149986,-0.572186,0.141966,-0.529858,-1.726059,1.089196,0.150002,0.572303,0.141966,-0.753551,-0.911465,1.092506,-0.316573,0.149367,0.160268,-0.842093,0.000050,1.087172,-0.511373,0.000027,0.137728,-0.753551,0.911426,1.092506,-0.316573,-0.149404,0.160268,-0.529858,1.726102,1.089196,0.150002,-0.572186,0.141966
0.600000,0.526900,-1.714618,1.092027,-0.149887,0.571771,0.141116,0.760057,-0.908489,1.095707,0.315807,0.148177,0.159770,0.852524,0.000051,1.089919,0.511577,0.000020,0.136968,0.760057,0.908449,1.095707,0.315807,-0.148212,0.159770,0.526900,1.714663,1.092027,-0.149887,-0.571655,0.141116,-0.526859,-1.714618,1.092027,0.149901,0.571771,0.141116,-0.759875,-0.908489,1.095707,-0.315777,0.148177,0.159770,-0.852323,0.000051,1.089919,-0.511535,0.000020,0.136968,-0.759875,0.908449,1.095707,-0.315777,-0.148212,0.159770,-0.526859,1.714663,1.092027,0.149901,-0.571655,0.141116
0.620000,0.523904,-1.703191,1.094840,-0.149684,0.570847,0.140239,0.766363,-0.905538,1.098897,0.314800,0.146910,0.159206,0.862755,0.000051,1.092650,0.511403,0.000012,0.136179,0.766363,0.905498,1.098897,0.314800,-0.146944,0.159206,0.523904,1.703239,1.094840,-0.149684,-0.570731,0.140239,-0.523863,-1.703191,1.094840,0.149696,0.570847,0.140239,-0.766181,-0.905538,1.098897,-0.314781,0.146910,0.159206,-0.862553,0.000051,1.092650,-0.511380,0.000012,0.136179,-0.766181,0.905498,1.098897,-0.314781,-0.146944,0.159206,-0.523863,1.703239,1.094840,0.149696,-0.570731,0.140239
0.640000,0.520914,-1.691787,1.097636,-0.149367,0.569497,0.139346,0.772648,-0.902613,1.102075,0.313585,0.145566,0.158574,0.872978,0.000051,1.095366,0.510874,0.000005,0.135368,0.772648,0.902572,1.102075,0.313585,-0.145599,0.158574,0.520914,1.691837,1.097636,-0.149367,-0.569381,0.139346,-0.520872,-1.691787,1.097636,0.149377,0.569497,0.139346,-0.772465,-0.902613,1.102075,-0.313577,0.145566,0.158574,-0.872776,0.000051,1.095366,-0.510869,0.000005,0.135368,-0.772465,0.902572,1.102075,-0.313577,-0.145599,0.158574,-0.520872,1.691837,1.097636,0.149377,-0.569381,0.139346
0.660000,0.517930,-1.680414,1.100414,-0.148936,0.567719,0.138437,0.778905,-0.899716,1.105239,0.312162,0.144145,0.157877,0.883187,0.000051,1.098065,0.509987,-0.000003,0.134535,0.778905,0.899674,1.105239,0.312162,-0.144176,0.157877,0.517930,1.680466,1.100414,-0.148936,-0.567603,0.138437,-0.517889,-1.680414,1.100414,0.148943,0.567719,0.138437,-0.778723,-0.899716,1.105239,-0.312165,0.144145,0.157877,-0.882985,0.000051,1.098065,-0.510000,-0.000003,0.134535,-0.778723,0.899674,1.105239,-0.312165,-0.144176,0.157877,-0.517889,1.680466,1.100414,0.148943,-0.567603,0.138437
0.680000,0.514957,-1.669081,1.103174,-0.148390,0.565514,0.137511,0.785133,-0.896848,1.108389,0.310530,0.142646,0.157112,0.893375,0.000051,1.100747,0.508744,-0.000011,0.133681,0.785133,0.896805,1.108389,0.310530,-0.142675,0.157112,0.514957,1.669136,1.103174,-0.148390,-0.565398,0.137511,-0.514915,-1.669081,1.103174,0.148394,0.565514,0.137511,-0.784950,-0.896848,1.108389,-0.310544,0.142646,0.157112,-0.893173,0.000051,1.100747,-0.508775,-0.000011,0.133681,-0.784950,0.896805,1.108389,-0.310544,-0.142675,0.157112,-0.514915,1.669136,1.103174,0.148394,-0.565398,0.137511
0.700000,0.511996,-1.657796,1.105915,-0.147730,0.562882,0.136570,0.791325,-0.894011,1.111523,0.308690,0.141070,0.156281,0.903534,0.000051,1.103412,0.507145,-0.000019,0.132806,0.791325,0.893968,1.111523,0.308690,-0.141097,0.156281,0.511996,1.657853,1.105915,-0.147730,-0.562766,0.136570,-0.511954,-1.657796,1.105915,0.147732,0.562882,0.136570,-0.791143,-0.894011,1.111523,-0.308714,0.141070,0.156281,-0.903334,0.000051,1.103412,-0.507194,-0.000019,0.132806,-0.791143,0.893968,1.111523,-0.308714,-0.141097,0.156281,-0.511954,1.657853,1.105915,0.147732,-0.562766,0.136570
0.720000,0.509049,-1.646568,1.108636,-0.146951,0.559810,0.135620,0.797479,-0.891206,1.114640,0.306644,0.139414,0.155391,0.913658,0.000050,1.106059,0.505174,-0.000027,0.131917,0.797479,0.891162,1.114640,0.306644,-0.139440,0.155391,0.509049,1.646628,1.108636,-0.146951,-0.559693,0.135620,-0.509007,-1.646568,1.108636,0.146951,0.559810,0.135620,-0.797297,-0.891206,1.114640,-0.306678,0.139414,0.155391,-0.913459,0.000050,1.106059,-0.505242,-0.000027,0.131917,-0.797297,0.891162,1.114640,-0.306678,-0.139440,0.155391,-0.509007,1.646628,1.108636,0.146951,-0.559693,0.135620
0.740000,0.506118,-1.635407,1.111339,-0.146050,0.556283,0.134670,0.803590,-0.888435,1.117739,0.304393,0.137677,0.154448,0.923739,0.000050,1.108688,0.502819,-0.000035,0.131022,0.803590,0.888391,1.117739,0.304393,-0.137702,0.154448,0.506118,1.635469,1.111339,-0.146050,-0.556166,0.134670,-0.506077,-1.635407,1.111339,0.146048,0.556283,0.134670,-0.803409,-0.888434,1.117739,-0.304436,0.137677,0.154448,-0.923541,0.000050,1.108688,-0.502904,-0.000035,0.131022,-0.803409,0.888391,1.117739,-0.304436,-0.137702,0.154448,-0.506077,1.635469,1.111339,0.146048,-0.556166,0.134670
0.760000,0.503207,-1.624320,1.114023,-0.145027,0.552303,0.133721,0.809653,-0.885699,1.120818,0.301937,0.135859,0.153453,0.933768,0.000049,1.111300,0.500077,-0.000044,0.130121,0.809653,0.885655,1.120818,0.301937,-0.135882,0.153453,0.503207,1.624384,1.114023,-0.145027,-0.552184,0.133721,-0.503166,-1.624320,1.114023,0.145022,0.552303,0.133721,-0.809473,-0.885699,1.120818,-0.301989,0.135859,0.153453,-0.933572,0.000049,1.111300,-0.500180,-0.000044,0.130121,-0.809473,0.885655,1.120818,-0.301989,-0.135882,0.153453,-0.503166,1.624384,1.114023,0.145022,-0.552184,0.133721
