time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s]
0.375000,1.486304,-1.481334,1.003502,-0.085962,0.111352,0.014027,1.495419,0.002128,1.009596,-0.019464,0.001839,0.016579,1.485258,1.470370,1.015797,-0.081974,-0.122991,0.041519,0.002825,-1.503419,1.018029,0.024362,0.013199,0.048724,-0.039619,0.014577,1.000105,-0.193044,0.070219,-0.000694,0.006035,1.481717,1.017541,0.032575,-0.051840,0.042103,-1.488482,-1.497020,1.002128,0.103403,0.031469,0.008245,-1.495375,-0.008281,1.008924,0.041207,-0.063197,0.036358,-1.481183,1.490770,1.003415,0.138086,-0.064066,0.008944
0.387500,1.485225,-1.479936,1.003678,-0.086660,0.112288,0.014105,1.495178,0.002151,1.009802,-0.019144,0.001799,0.016430,1.484231,1.468831,1.016315,-0.082335,-0.123375,0.041444,0.003131,-1.503253,1.018638,0.024683,0.013439,0.048689,-0.042041,0.015458,1.000096,-0.194494,0.070741,-0.000710,0.006444,1.481070,1.018067,0.032819,-0.051630,0.042050,-1.487182,-1.496623,1.002232,0.104618,0.032032,0.008327,-1.494859,-0.009075,1.009379,0.041350,-0.063782,0.036496,-1.479449,1.489965,1.003526,0.139320,-0.064619,0.008928
0.400000,1.484137,-1.478526,1.003855,-0.087376,0.113244,0.014181,1.494941,0.002173,1.010007,-0.018821,0.001760,0.016273,1.483199,1.467286,1.016833,-0.082705,-0.123766,0.041360,0.003442,-1.503083,1.019246,0.025015,0.013693,0.048648,-0.044481,0.016346,1.000087,-0.195965,0.071271,-0.000726,0.006855,1.480426,1.018592,0.033069,-0.051416,0.041994,-1.485867,-1.496219,1.002336,0.105876,0.032628,0.008406,-1.494341,-0.009876,1.009836,0.041497,-0.064378,0.036631,-1.477700,1.489154,1.003638,0.140582,-0.065189,0.008908
0.412500,1.483040,-1.477105,1.004032,-0.088108,0.114221,0.014257,1.494707,0.002195,1.010209,-0.018495,0.001720,0.016109,1.482163,1.465736,1.017349,-0.083085,-0.124163,0.041268,0.003757,-1.502910,1.019854,0.025357,0.013960,0.048601,-0.046940,0.017240,1.000078,-0.197457,0.071809,-0.000742,0.007270,1.479785,1.019117,0.033326,-0.051199,0.041937,-1.484535,-1.495808,1.002442,0.107178,0.033257,0.008481,-1.493822,-0.010684,1.010295,0.041648,-0.064986,0.036764,-1.475934,1.488336,1.003749,0.141872,-0.065776,0.008883
0.425000,1.481934,-1.475671,1.004211,-0.088858,0.115217,0.014333,1.494478,0.002216,1.010409,-0.018166,0.001680,0.015937,1.481122,1.464182,1.017864,-0.083475,-0.124566,0.041167,0.004076,-1.502734,1.020461,0.025709,0.014241,0.048547,-0.049418,0.018141,1.000069,-0.198971,0.072355,-0.000759,0.007689,1.479146,1.019641,0.033590,-0.050977,0.041877,-1.483187,-1.495388,1.002548,0.108522,0.033919,0.008553,-1.493300,-0.011501,1.010755,0.041802,-0.065607,0.036895,-1.474153,1.487510,1.003860,0.143189,-0.066380,0.008853
0.437500,1.480819,-1.474224,1.004391,-0.089625,0.116234,0.014408,1.494253,0.002237,1.010608,-0.017835,0.001639,0.015759,1.480076,1.462622,1.018378,-0.083875,-0.124975,0.041059,0.004399,-1.502554,1.021067,0.026072,0.014535,0.048488,-0.051915,0.019049,1.000059,-0.200505,0.072909,-0.000776,0.008110,1.478510,1.020164,0.033860,-0.050751,0.041815,-1.481822,-1.494959,1.002656,0.109909,0.034615,0.008621,-1.492777,-0.012325,1.011217,0.041961,-0.066239,0.037023,-1.472354,1.486676,1.003970,0.144535,-0.067000,0.008819
0.450000,1.479694,-1.472765,1.004571,-0.090408,0.117270,0.014482,1.494032,0.002257,1.010803,-0.017500,0.001599,0.015573,1.479025,1.461057,1.018891,-0.084285,-0.125390,0.040942,0.004728,-1.502371,1.021673,0.026446,0.014842,0.048423,-0.054431,0.019964,1.000050,-0.202061,0.073470,-0.000794,0.008535,1.477877,1.020686,0.034137,-0.050521,0.041750,-1.480439,-1.494522,1.002764,0.111339,0.035344,0.008686,-1.492251,-0.013157,1.011681,0.042123,-0.066883,0.037149,-1.470539,1.485835,1.004080,0.145908,-0.067638,0.008780
0.462500,1.478559,-1.471292,1.004753,-0.091209,0.118327,0.014556,1.493816,0.002277,1.010997,-0.017163,0.001558,0.015380,1.477969,1.459487,1.019402,-0.084705,-0.125811,0.040817,0.005061,-1.502183,1.022278,0.026830,0.015164,0.048351,-0.056966,0.020886,1.000040,-0.203638,0.074039,-0.000811,0.008964,1.477247,1.021208,0.034420,-0.050287,0.041684,-1.479038,-1.494076,1.002873,0.112812,0.036106,0.008747,-1.491723,-0.013997,1.012146,0.042289,-0.067539,0.037273,-1.468707,1.484985,1.004190,0.147309,-0.068292,0.008737
0.475000,1.477413,-1.469807,1.004935,-0.092026,0.119404,0.014630,1.493603,0.002296,1.011188,-0.016822,0.001517,0.015180,1.476907,1.457912,1.019911,-0.085135,-0.126239,0.040684,0.005398,-1.501991,1.022882,0.027225,0.015498,0.048273,-0.059522,0.021815,1.000029,-0.205236,0.074616,-0.000829,0.009396,1.476620,1.021728,0.034710,-0.050049,0.041615,-1.477619,-1.493619,1.002982,0.114328,0.036901,0.008805,-1.491194,-0.014845,1.012613,0.042459,-0.068207,0.037394,-1.466856,1.484127,1.004299,0.148738,-0.068963,0.008690
0.487500,1.476258,-1.468307,1.005118,-0.092861,0.120501,0.014703,1.493395,0.002315,1.011376,-0.016479,0.001475,0.014973,1.475841,1.456331,1.020419,-0.085575,-0.126672,0.040543,0.005741,-1.501796,1.023485,0.027630,0.015846,0.048190,-0.062097,0.022751,1.000019,-0.206855,0.075200,-0.000848,0.009831,1.475996,1.022248,0.035006,-0.049807,0.041544,-1.476180,-1.493153,1.003093,0.115887,0.037729,0.008860,-1.490662,-0.015702,1.013081,0.042633,-0.068887,0.037512,-1.464988,1.483261,1.004407,0.150195,-0.069651,0.008638
