time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.760000,-0.144369,0.117052,0.971042,-0.387377,0.074883,-0.032518,0.452398,0.429208,1.014504,-0.501481,0.184801,0.016397,0.703405,-0.119036,0.997130,-0.026425,0.479451,0.002997,-0.596250,0.051614,1.016383,0.224697,-0.592477,0.025878,-0.330303,-0.397837,1.002362,0.711861,-0.055469,0.002449
0.780000,-0.152177,0.118483,0.970405,-0.393387,0.068186,-0.031156,0.442306,0.432928,1.014824,-0.507735,0.187166,0.015632,0.702845,-0.109400,0.997190,-0.029613,0.484179,0.003013,-0.591708,0.039703,1.016893,0.229505,-0.598531,0.025097,-0.316000,-0.398924,1.002410,0.718365,-0.053198,0.002346
0.800000,-0.160103,0.119778,0.969796,-0.399152,0.061244,-0.029714,0.432089,0.436694,1.015129,-0.513910,0.189386,0.014824,0.702219,-0.099670,0.997251,-0.032964,0.488697,0.003026,-0.587069,0.027674,1.017386,0.234473,-0.604352,0.024253,-0.301570,-0.399963,1.002456,0.724579,-0.050758,0.002240
0.820000,-0.168141,0.120931,0.969217,-0.404654,0.054045,-0.028198,0.421750,0.440502,1.015417,-0.519969,0.191414,0.013980,0.701525,-0.089853,0.997311,-0.036479,0.492969,0.003034,-0.582328,0.015531,1.017862,0.239611,-0.609854,0.023349,-0.287019,-0.400953,1.002499,0.730449,-0.048142,0.002132
0.840000,-0.176287,0.121938,0.968669,-0.409874,0.046579,-0.026614,0.411291,0.444349,1.015688,-0.525874,0.193205,0.013105,0.700759,-0.079954,0.997372,-0.040165,0.496957,0.003039,-0.577483,0.003283,1.018320,0.244929,-0.614947,0.022391,-0.272354,-0.401888,1.002541,0.735925,-0.045344,0.002023
0.860000,-0.184534,0.122792,0.968153,-0.414813,0.038845,-0.024961,0.400716,0.448229,1.015941,-0.531624,0.194757,0.012199,0.699918,-0.069977,0.997433,-0.044020,0.500662,0.003039,-0.572530,-0.009064,1.018757,0.250427,-0.619633,0.021377,-0.257585,-0.402765,1.002580,0.741005,-0.042364,0.001912
0.880000,-0.192878,0.123490,0.967671,-0.419471,0.030843,-0.023239,0.390028,0.452138,1.016176,-0.537220,0.196071,0.011262,0.698997,-0.059929,0.997494,-0.048044,0.504084,0.003036,-0.567465,-0.021500,1.019174,0.256106,-0.623911,0.020308,-0.242717,-0.403581,1.002617,0.745690,-0.039201,0.001800
0.900000,-0.201311,0.124024,0.967224,-0.423847,0.022574,-0.021449,0.379228,0.456070,1.016391,-0.542661,0.197147,0.010294,0.697995,-0.049815,0.997554,-0.052238,0.507223,0.003029,-0.562284,-0.034018,1.019569,0.261965,-0.627781,0.019183,-0.227760,-0.404332,1.002652,0.749981,-0.035857,0.001686
0.920000,-0.209830,0.124391,0.966813,-0.427908,0.014077,-0.019604,0.368322,0.460022,1.016587,-0.547923,0.197951,0.009302,0.696907,-0.039642,0.997615,-0.056600,0.510062,0.003017,-0.556985,-0.046608,1.019941,0.267989,-0.631195,0.018011,-0.212721,-0.405014,1.002685,0.753848,-0.032328,0.001571
0.940000,-0.218425,0.124586,0.966440,-0.431620,0.005391,-0.017718,0.357313,0.463986,1.016763,-0.552981,0.198449,0.008295,0.695730,-0.029415,0.997675,-0.061128,0.512584,0.003003,-0.551564,-0.059262,1.020290,0.274161,-0.634107,0.016801,-0.197609,-0.405624,1.002715,0.757263,-0.028615,0.001454
