time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
0.400000,1.015764,-1.905274,1.071688,-0.313061,0.347354,0.193426,1.103987,-0.972596,1.066559,0.004417,0.089903,0.169440,1.128259,0.003756,1.066111,0.100695,0.018026,0.180223,1.101500,0.965209,1.067794,-0.008349,-0.119576,0.172666,1.017202,1.904047,1.069664,-0.314871,-0.348014,0.188662,-1.016645,-1.902127,1.069860,0.315817,0.352741,0.188348,-1.101185,-0.965666,1.068881,0.008712,0.118604,0.175119,-1.127232,-0.002904,1.065641,-0.097744,-0.016441,0.178873,-1.102595,0.970200,1.066531,-0.001303,-0.094948,0.168768,-1.016106,1.902353,1.070218,0.312998,-0.354254,0.190083
0.420000,1.009463,-1.898281,1.075552,-0.316975,0.351937,0.192973,1.104073,-0.970793,1.069944,0.004154,0.090414,0.169013,1.130275,0.004119,1.069714,0.100877,0.018256,0.180073,1.101328,0.962810,1.071243,-0.008807,-0.120285,0.172188,1.010862,1.897043,1.073434,-0.319106,-0.352430,0.188316,-1.010287,-1.895029,1.073624,0.320005,0.357061,0.187956,-1.101006,-0.963287,1.072378,0.009127,0.119333,0.174579,-1.129189,-0.003235,1.069217,-0.097962,-0.016745,0.178737,-1.102619,0.968298,1.069902,-0.001130,-0.095314,0.168314,-1.009806,1.895223,1.074016,0.316963,-0.358686,0.189714
0.440000,1.003084,-1.891195,1.079406,-0.321023,0.356695,0.192412,1.104153,-0.968979,1.073320,0.003864,0.090975,0.168550,1.132294,0.004486,1.073313,0.101077,0.018477,0.179883,1.101148,0.960397,1.074682,-0.009289,-0.121010,0.171663,1.004437,1.889949,1.077196,-0.323507,-0.357001,0.187883,-1.003844,-1.887843,1.077378,0.324351,0.361519,0.187471,-1.100819,-0.960893,1.075864,0.009561,0.120082,0.173980,-1.131151,-0.003573,1.072790,-0.098209,-0.017052,0.178564,-1.102640,0.966387,1.073263,-0.000944,-0.095705,0.167822,-1.003426,1.888004,1.077806,0.321069,-0.363265,0.189252
0.460000,0.996622,-1.884012,1.083247,-0.325207,0.361627,0.191743,1.104227,-0.967154,1.076686,0.003546,0.091586,0.168052,1.134318,0.004858,1.076909,0.101297,0.018688,0.179654,1.100957,0.957969,1.078109,-0.009795,-0.121752,0.171092,0.997921,1.882762,1.080949,-0.328074,-0.361730,0.187361,-0.997312,-1.880567,1.081122,0.328855,0.366113,0.186894,-1.100624,-0.958484,1.079337,0.010014,0.120850,0.173324,-1.133118,-0.003918,1.076360,-0.098484,-0.017360,0.178356,-1.102657,0.964469,1.076614,-0.000746,-0.096122,0.167293,-0.996963,1.880692,1.081586,0.325316,-0.367990,0.188696
0.480000,0.990074,-1.876729,1.087075,-0.329526,0.366733,0.190966,1.104295,-0.965315,1.080041,0.003200,0.092247,0.167518,1.136346,0.005233,1.080499,0.101536,0.018890,0.179385,1.100756,0.955527,1.081525,-0.010326,-0.122511,0.170474,0.991312,1.875479,1.084690,-0.332806,-0.366614,0.186752,-0.990689,-1.873198,1.084853,0.333518,0.370844,0.186224,-1.100419,-0.956059,1.082796,0.010486,0.121639,0.172610,-1.135090,-0.004268,1.079924,-0.098788,-0.017670,0.178112,-1.102670,0.962542,1.079955,-0.000536,-0.096565,0.166728,-0.990413,1.873284,1.085353,0.329703,-0.372861,0.188047
0.500000,0.983440,-1.869342,1.090885,-0.333980,0.372014,0.190081,1.104355,-0.963463,1.083386,0.002826,0.092958,0.166949,1.138379,0.005613,1.084084,0.101795,0.019083,0.179076,1.100544,0.953069,1.084928,-0.010882,-0.123285,0.169810,0.984608,1.868096,1.088418,-0.337704,-0.371654,0.186054,-0.983971,-1.865732,1.088570,0.338340,0.375712,0.185462,-1.100204,-0.953618,1.086241,0.010978,0.122447,0.171839,-1.137069,-0.004624,1.083484,-0.099120,-0.017982,0.177832,-1.102678,0.960607,1.083283,-0.000314,-0.097033,0.166126,-0.983774,1.865776,1.089107,0.334230,-0.377879,0.187305
0.520000,0.976715,-1.861848,1.094677,-0.338530,0.377425,0.189070,1.104408,-0.961597,1.086719,0.002425,0.093723,0.166340,1.140418,0.005997,1.087662,0.102083,0.019255,0.178711,1.100320,0.950595,1.088317,-0.011455,-0.124061,0.169091,0.977803,1.860612,1.092132,-0.342728,-0.376805,0.185256,-0.977155,-1.858169,1.092271,0.343279,0.380667,0.184595,-1.099979,-0.951161,1.089669,0.011479,0.123260,0.170999,-1.139055,-0.004987,1.087037,-0.099496,-0.018286,0.177501,-1.102682,0.958661,1.086599,-0.000083,-0.097527,0.165481,-0.977043,1.858168,1.092845,0.338859,-0.382992,0.186457
0.540000,0.969898,-1.854244,1.098447,-0.343136,0.382921,0.187919,1.104452,-0.959714,1.090039,0.001995,0.094548,0.165685,1.142463,0.006383,1.091232,0.102413,0.019395,0.178273,1.100085,0.948107,1.091691,-0.012036,-0.124823,0.168309,0.970898,1.853024,1.095828,-0.347837,-0.382021,0.184347,-0.970239,-1.850506,1.095953,0.348294,0.385656,0.183612,-1.099745,-0.948688,1.093080,0.011982,0.124064,0.170080,-1.141050,-0.005356,1.090583,-0.099928,-0.018575,0.177104,-1.102682,0.956705,1.089902,0.000153,-0.098045,0.164791,-0.970219,1.850456,1.096564,0.343551,-0.388148,0.185489
0.560000,0.962989,-1.846530,1.102193,-0.347797,0.388502,0.186626,1.104487,-0.957814,1.093346,0.001538,0.095432,0.164986,1.144515,0.006772,1.094792,0.102785,0.019504,0.177764,1.099839,0.945603,1.095049,-0.012626,-0.125571,0.167465,0.963889,1.845331,1.099505,-0.353031,-0.387301,0.183327,-0.963222,-1.842742,1.099615,0.353385,0.390680,0.182512,-1.099500,-0.946198,1.096472,0.012487,0.124860,0.169083,-1.143053,-0.005730,1.094121,-0.100416,-0.018847,0.176641,-1.102676,0.954739,1.093191,0.000395,-0.098587,0.164054,-0.963300,1.842642,1.100264,0.348304,-0.393349,0.184402
0.580000,0.955986,-1.838704,1.105911,-0.352515,0.394169,0.185191,1.104513,-0.955896,1.096639,0.001052,0.096375,0.164241,1.146575,0.007163,1.098342,0.103198,0.019580,0.177181,1.099580,0.943084,1.098389,-0.013225,-0.126305,0.166558,0.956776,1.837531,1.103160,-0.358311,-0.392646,0.182195,-0.956103,-1.834878,1.103253,0.358551,0.395740,0.181296,-1.099245,-0.943693,1.099843,0.012994,0.125646,0.168006,-1.145067,-0.006109,1.097649,-0.100961,-0.019104,0.176112,-1.102666,0.952762,1.096464,0.000643,-0.099154,0.163271,-0.956286,1.834722,1.103940,0.353120,-0.398593,0.183195
