time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
8.700000,0.550045,-1.738271,0.852364,-0.013750,0.179681,0.054645,0.644621,-1.025124,1.024278,0.107340,0.099884,0.038317,0.802077,0.039046,1.275486,0.071117,0.050228,-0.003527,0.678913,0.938778,1.037170,0.025365,-0.037134,0.016831,0.468806,1.748520,0.791109,-0.056766,-0.188722,0.068562,-0.488087,-1.778048,0.842104,0.062715,0.195239,0.056866,-0.820416,-0.931953,0.956862,0.005084,0.035338,0.027488,-0.711410,-0.050418,0.923953,-0.086332,-0.043180,0.045626,-0.675776,0.954666,0.930238,-0.101084,-0.084811,0.053178,-0.545603,1.725111,0.864264,0.012675,-0.176572,0.052278
8.720000,0.549762,-1.734663,0.853461,-0.014552,0.181128,0.055047,0.646770,-1.023116,1.025045,0.107512,0.100950,0.038385,0.803500,0.040049,1.275412,0.071254,0.050058,-0.003882,0.679423,0.938024,1.037507,0.025685,-0.038324,0.016855,0.467671,1.744725,0.792490,-0.056655,-0.190749,0.069494,-0.486833,-1.774121,0.843249,0.062661,0.197437,0.057623,-0.820313,-0.931235,0.957417,0.005190,0.036502,0.027964,-0.713139,-0.051278,0.924868,-0.086600,-0.042817,0.045849,-0.677801,0.952961,0.931305,-0.101376,-0.085714,0.053516,-0.545342,1.721566,0.865313,0.013471,-0.177997,0.052642
8.740000,0.549463,-1.731025,0.854566,-0.015412,0.182623,0.055453,0.648921,-1.021086,1.025813,0.107628,0.101983,0.038453,0.804927,0.041048,1.275330,0.071413,0.049848,-0.004255,0.679940,0.937245,1.037844,0.026004,-0.039563,0.016868,0.466539,1.740889,0.793889,-0.056543,-0.192799,0.070417,-0.485580,-1.770150,0.844409,0.062602,0.199670,0.058372,-0.820208,-0.930493,0.957981,0.005295,0.037717,0.028431,-0.714874,-0.052131,0.925788,-0.086897,-0.042413,0.046097,-0.679831,0.951238,0.932379,-0.101619,-0.086582,0.053860,-0.545064,1.717991,0.866370,0.014323,-0.179468,0.053012
8.760000,0.549146,-1.727358,0.855679,-0.016329,0.184165,0.055865,0.651074,-1.019036,1.026583,0.107690,0.102984,0.038523,0.806357,0.042042,1.275241,0.071594,0.049596,-0.004648,0.680464,0.936441,1.038181,0.026321,-0.040852,0.016868,0.465410,1.737013,0.795306,-0.056429,-0.194874,0.071330,-0.484329,-1.766134,0.845584,0.062536,0.201938,0.059113,-0.820101,-0.929726,0.958554,0.005398,0.038983,0.028888,-0.716615,-0.052975,0.926712,-0.087223,-0.041970,0.046369,-0.681865,0.949498,0.933459,-0.101814,-0.087417,0.054210,-0.544768,1.714387,0.867434,0.015233,-0.180987,0.053386
8.780000,0.548809,-1.723658,0.856800,-0.017302,0.185755,0.056283,0.653228,-1.016967,1.027354,0.107696,0.103952,0.038593,0.807791,0.043031,1.275144,0.071796,0.049303,-0.005059,0.680993,0.935610,1.038519,0.026637,-0.042191,0.016855,0.464282,1.733094,0.796742,-0.056314,-0.196972,0.072233,-0.483079,-1.762073,0.846774,0.062464,0.204240,0.059846,-0.819992,-0.928933,0.959136,0.005499,0.040299,0.029336,-0.718363,-0.053809,0.927643,-0.087579,-0.041487,0.046667,-0.683903,0.947742,0.934547,-0.101959,-0.088219,0.054566,-0.544454,1.710751,0.868505,0.016199,-0.182552,0.053766
8.800000,0.548453,-1.719927,0.857930,-0.018333,0.187393,0.056705,0.655382,-1.014879,1.028127,0.107648,0.104887,0.038664,0.809229,0.044014,1.275039,0.072019,0.048969,-0.005490,0.681529,0.934753,1.038856,0.026951,-0.043580,0.016830,0.463157,1.729134,0.798195,-0.056197,-0.199095,0.073126,-0.481830,-1.757965,0.847978,0.062386,0.206578,0.060571,-0.819881,-0.928114,0.959727,0.005599,0.041666,0.029775,-0.720119,-0.054634,0.928579,-0.087963,-0.040965,0.046989,-0.685943,0.945970,0.935642,-0.102056,-0.088986,0.054928,-0.544120,1.707084,0.869584,0.017222,-0.184165,0.054151
8.820000,0.548076,-1.716162,0.859068,-0.019416,0.189078,0.057130,0.657534,-1.012772,1.028901,0.107550,0.105793,0.038736,0.810672,0.044990,1.274925,0.072254,0.048590,-0.005943,0.682071,0.933867,1.039192,0.027261,-0.045014,0.016791,0.462034,1.725130,0.799667,-0.056085,-0.201234,0.074004,-0.480583,-1.753809,0.849197,0.062307,0.208944,0.061284,-0.819768,-0.927266,0.960327,0.005700,0.043079,0.030201,-0.721882,-0.055448,0.929522,-0.088367,-0.040404,0.047330,-0.687985,0.944182,0.936744,-0.102108,-0.089724,0.055296,-0.543765,1.703384,0.870671,0.018296,-0.185824,0.054537
8.840000,0.547676,-1.712364,0.860215,-0.020544,0.190810,0.057552,0.659683,-1.010647,1.029676,0.107408,0.106676,0.038808,0.812119,0.045957,1.274801,0.072490,0.048165,-0.006422,0.682619,0.932952,1.039527,0.027563,-0.046489,0.016736,0.460914,1.721084,0.801155,-0.055983,-0.203382,0.074861,-0.479338,-1.749607,0.850429,0.062231,0.211332,0.061979,-0.819653,-0.926390,0.960935,0.005805,0.044532,0.030611,-0.723654,-0.056250,0.930472,-0.088781,-0.039806,0.047685,-0.690027,0.942381,0.937854,-0.102118,-0.090437,0.055666,-0.543388,1.699651,0.871766,0.019416,-0.187528,0.054922
8.860000,0.547254,-1.708530,0.861370,-0.021718,0.192587,0.057972,0.661830,-1.008505,1.030453,0.107223,0.107536,0.038881,0.813571,0.046916,1.274668,0.072728,0.047691,-0.006926,0.683174,0.932007,1.039861,0.027858,-0.048003,0.016665,0.459795,1.716995,0.802661,-0.055892,-0.205539,0.075697,-0.478094,-1.745356,0.851676,0.062160,0.213742,0.062656,-0.819536,-0.925485,0.961551,0.005914,0.046026,0.031004,-0.725433,-0.057040,0.931430,-0.089206,-0.039171,0.048053,-0.692069,0.940565,0.938971,-0.102087,-0.091124,0.056040,-0.542988,1.695883,0.872868,0.020581,-0.189279,0.055304
8.880000,0.546807,-1.704660,0.862534,-0.022939,0.194411,0.058390,0.663972,-1.006346,1.031232,0.106993,0.108372,0.038953,0.815028,0.047865,1.274524,0.072968,0.047170,-0.007455,0.683734,0.931032,1.040194,0.028144,-0.049558,0.016578,0.458678,1.712863,0.804183,-0.055812,-0.207704,0.076512,-0.476852,-1.741057,0.852935,0.062092,0.216173,0.063316,-0.819417,-0.924549,0.962175,0.006028,0.047559,0.031381,-0.727222,-0.057816,0.932395,-0.089640,-0.038499,0.048434,-0.694111,0.938736,0.940096,-0.102015,-0.091787,0.056416,-0.542564,1.692079,0.873978,0.021793,-0.191074,0.055684
8.900000,0.546336,-1.700753,0.863706,-0.024205,0.196281,0.058806,0.666109,-1.004170,1.032011,0.106718,0.109184,0.039026,0.816490,0.048803,1.274369,0.073210,0.046602,-0.008010,0.684299,0.930025,1.040524,0.028423,-0.051153,0.016476,0.457562,1.708687,0.805721,-0.055743,-0.209879,0.077306,-0.475610,-1.736709,0.854208,0.062029,0.218627,0.063958,-0.819295,-0.923582,0.962806,0.006147,0.049134,0.031742,-0.729019,-0.058579,0.933367,-0.090085,-0.037789,0.048829,-0.696150,0.936894,0.941228,-0.101901,-0.092424,0.056796,-0.542116,1.688240,0.875095,0.023050,-0.192916,0.056061
8.920000,0.545839,-1.696808,0.864886,-0.025512,0.198194,0.059218,0.668241,-1.001978,1.032793,0.106406,0.109979,0.039098,0.817957,0.049729,1.274203,0.073446,0.045986,-0.008593,0.684871,0.928985,1.040853,0.028693,-0.052783,0.016356,0.456448,1.704467,0.807275,-0.055689,-0.212055,0.078075,-0.474370,-1.732312,0.855494,0.061972,0.221098,0.064580,-0.819171,-0.922583,0.963445,0.006271,0.050742,0.032084,-0.730825,-0.059328,0.934348,-0.090533,-0.037047,0.049231,-0.698186,0.935039,0.942367,-0.101750,-0.093041,0.057177,-0.541642,1.684363,0.876220,0.024346,-0.194801,0.056434
8.940000,0.545315,-1.692825,0.866075,-0.026852,0.200148,0.059621,0.670365,-0.999771,1.033575,0.106062,0.110760,0.039168,0.819428,0.050642,1.274025,0.073670,0.045321,-0.009210,0.685447,0.927913,1.041178,0.028951,-0.054441,0.016218,0.455335,1.700205,0.808844,-0.055653,-0.214229,0.078816,-0.473132,-1.727865,0.856791,0.061925,0.223581,0.065179,-0.819044,-0.921552,0.964090,0.006404,0.052380,0.032405,-0.732640,-0.060061,0.935336,-0.090978,-0.036278,0.049638,-0.700220,0.933172,0.943515,-0.101566,-0.093645,0.057556,-0.541142,1.680447,0.877353,0.025676,-0.196725,0.056799
8.960000,0.544764,-1.688802,0.867271,-0.028225,0.202143,0.060017,0.672483,-0.997548,1.034359,0.105686,0.111529,0.039235,0.820903,0.051541,1.273835,0.073881,0.044608,-0.009859,0.686029,0.926807,1.041501,0.029197,-0.056128,0.016063,0.454222,1.695898,0.810428,-0.055637,-0.216399,0.079528,-0.471893,-1.723368,0.858100,0.061887,0.226076,0.065753,-0.818915,-0.920488,0.964741,0.006545,0.054045,0.032706,-0.734464,-0.060779,0.936333,-0.091420,-0.035481,0.050047,-0.702249,0.931293,0.944670,-0.101349,-0.094235,0.057932,-0.540615,1.676493,0.878492,0.027040,-0.198690,0.057156
8.980000,0.544186,-1.684739,0.868475,-0.029633,0.204179,0.060405,0.674593,-0.995310,1.035145,0.105277,0.112285,0.039300,0.822383,0.052426,1.273631,0.074080,0.043846,-0.010541,0.686615,0.925668,1.041821,0.029432,-0.057844,0.015890,0.453109,1.691549,0.812025,-0.055640,-0.218565,0.080211,-0.470656,-1.718822,0.859421,0.061859,0.228583,0.066304,-0.818782,-0.919390,0.965398,0.006694,0.055739,0.032986,-0.736297,-0.061480,0.937338,-0.091859,-0.034657,0.050460,-0.704273,0.929403,0.945832,-0.101099,-0.094811,0.058307,-0.540060,1.672499,0.879639,0.028437,-0.200696,0.057505
9.000000,0.543579,-1.680635,0.869687,-0.031074,0.206255,0.060785,0.676694,-0.993057,1.035931,0.104837,0.113028,0.039363,0.823866,0.053295,1.273413,0.074266,0.043036,-0.011256,0.687206,0.924493,1.042137,0.029656,-0.059588,0.015699,0.451996,1.687156,0.813636,-0.055661,-0.220728,0.080866,-0.469419,-1.714225,0.860753,0.061841,0.231102,0.066831,-0.818647,-0.918258,0.966060,0.006851,0.057461,0.033245,-0.738139,-0.062165,0.938352,-0.092294,-0.033806,0.050876,-0.706292,0.927501,0.947002,-0.100816,-0.095374,0.058680,-0.539477,1.668465,0.880792,0.029867,-0.202741,0.057847
9.020000,0.542943,-1.676488,0.870907,-0.032543,0.208368,0.061156,0.678786,-0.990789,1.036719,0.104370,0.113763,0.039421,0.825353,0.054147,1.273180,0.074434,0.042178,-0.012008,0.687801,0.923284,1.042449,0.029869,-0.061356,0.015491,0.450882,1.682720,0.815260,-0.055702,-0.222886,0.081491,-0.468182,-1.709578,0.862094,0.061832,0.233632,0.067334,-0.818508,-0.917092,0.966727,0.007016,0.059207,0.033484,-0.739989,-0.062832,0.939373,-0.092723,-0.032928,0.051289,-0.708306,0.925588,0.948179,-0.100504,-0.095928,0.059047,-0.538865,1.664390,0.881953,0.031326,-0.204823,0.058180
9.040000,0.542277,-1.672300,0.872133,-0.034037,0.210512,0.061517,0.680868,-0.988506,1.037508,0.103883,0.114495,0.039473,0.826844,0.054981,1.272932,0.074582,0.041273,-0.012801,0.688400,0.922039,1.042756,0.030071,-0.063142,0.015265,0.449768,1.678240,0.816895,-0.055764,-0.225035,0.082086,-0.466946,-1.704880,0.863446,0.061832,0.236172,0.067813,-0.818366,-0.915890,0.967399,0.007189,0.060970,0.033701,-0.741847,-0.063482,0.940403,-0.093139,-0.032022,0.051693,-0.710312,0.923664,0.949364,-0.100166,-0.096480,0.059406,-0.538224,1.660272,0.883119,0.032809,-0.206936,0.058502
9.060000,0.541581,-1.668068,0.873367,-0.035554,0.212688,0.061868,0.682941,-0.986209,1.038298,0.103375,0.115225,0.039518,0.828337,0.055797,1.272668,0.074708,0.040322,-0.013634,0.689004,0.920758,1.043059,0.030264,-0.064947,0.015023,0.448652,1.673718,0.818543,-0.055845,-0.227176,0.082649,-0.465709,-1.700131,0.864807,0.061839,0.238722,0.068267,-0.818221,-0.914653,0.968075,0.007369,0.062751,0.033896,-0.743714,-0.064113,0.941441,-0.093543,-0.031088,0.052088,-0.712312,0.921729,0.950555,-0.099803,-0.097029,0.059756,-0.537553,1.656112,0.884293,0.034315,-0.209080,0.058815
9.080000,0.540855,-1.663792,0.874608,-0.037095,0.214896,0.062209,0.685003,-0.983897,1.039089,0.102847,0.115951,0.039558,0.829832,0.056594,1.272386,0.074812,0.039323,-0.014509,0.689611,0.919441,1.043357,0.030446,-0.066770,0.014763,0.447534,1.669153,0.820201,-0.055946,-0.229309,0.083182,-0.464472,-1.695331,0.866176,0.061855,0.241281,0.068697,-0.818071,-0.913380,0.968755,0.007556,0.064550,0.034070,-0.745589,-0.064725,0.942487,-0.093936,-0.030127,0.052475,-0.714304,0.919783,0.951754,-0.099413,-0.097577,0.060097,-0.536851,1.651909,0.885472,0.035844,-0.211256,0.059117
9.100000,0.540097,-1.659472,0.875856,-0.038659,0.217136,0.062540,0.687055,-0.981571,1.039880,0.102298,0.116675,0.039591,0.831329,0.057370,1.272087,0.074896,0.038278,-0.015424,0.690222,0.918087,1.043649,0.030618,-0.068611,0.014486,0.446414,1.664546,0.821870,-0.056068,-0.231434,0.083685,-0.463235,-1.690479,0.867554,0.061879,0.243850,0.069102,-0.817918,-0.912071,0.969438,0.007751,0.066367,0.034223,-0.747472,-0.065318,0.943540,-0.094316,-0.029139,0.052852,-0.716289,0.917826,0.952959,-0.098999,-0.098122,0.060429,-0.536119,1.647661,0.886657,0.037397,-0.213464,0.059410
9.120000,0.539308,-1.655106,0.877110,-0.040245,0.219401,0.062863,0.689095,-0.979230,1.040672,0.101734,0.117400,0.039615,0.832828,0.058125,1.271769,0.074956,0.037187,-0.016385,0.690836,0.916697,1.043936,0.030783,-0.070468,0.014195,0.445291,1.659896,0.823548,-0.056205,-0.233555,0.084159,-0.461997,-1.685577,0.868940,0.061905,0.246433,0.069487,-0.817761,-0.910725,0.970124,0.007950,0.068199,0.034356,-0.749362,-0.065890,0.944601,-0.094683,-0.028125,0.053216,-0.718264,0.915858,0.954171,-0.098561,-0.098669,0.060748,-0.535355,1.643370,0.887848,0.038972,-0.215697,0.059693
9.140000,0.538487,-1.650695,0.878370,-0.041849,0.221686,0.063177,0.691124,-0.976875,1.041465,0.101160,0.118128,0.039629,0.834327,0.058857,1.271431,0.074991,0.036051,-0.017393,0.691453,0.915268,1.044217,0.030947,-0.072336,0.013892,0.444166,1.655204,0.825236,-0.056354,-0.235674,0.084609,-0.460758,-1.680622,0.870334,0.061929,0.249034,0.069853,-0.817600,-0.909343,0.970812,0.008150,0.070042,0.034473,-0.751259,-0.066443,0.945668,-0.095035,-0.027088,0.053561,-0.720231,0.913879,0.955389,-0.098101,-0.099225,0.061051,-0.534560,1.639033,0.889045,0.040564,-0.217949,0.059970
9.160000,0.537634,-1.646239,0.879637,-0.043472,0.223991,0.063484,0.693141,-0.974505,1.042257,0.100576,0.118861,0.039631,0.835827,0.059566,1.271073,0.075002,0.034870,-0.018451,0.692073,0.913803,1.044492,0.031109,-0.074216,0.013576,0.443037,1.650469,0.826933,-0.056514,-0.237793,0.085034,-0.459520,-1.675615,0.871734,0.061950,0.251654,0.070201,-0.817435,-0.907923,0.971503,0.008350,0.071896,0.034571,-0.753163,-0.066974,0.946743,-0.095372,-0.026029,0.053888,-0.722188,0.911889,0.956613,-0.097621,-0.099788,0.061338,-0.533732,1.634652,0.890247,0.042175,-0.220221,0.060238
9.180000,0.536748,-1.641736,0.880909,-0.045114,0.226316,0.063784,0.695147,-0.972121,1.043050,0.099981,0.119598,0.039623,0.837327,0.060252,1.270693,0.074988,0.033645,-0.019557,0.692697,0.912300,1.044760,0.031269,-0.076108,0.013247,0.441905,1.645692,0.828637,-0.056686,-0.239911,0.085434,-0.458280,-1.670556,0.873142,0.061969,0.254291,0.070532,-0.817266,-0.906467,0.972195,0.008551,0.073762,0.034653,-0.755074,-0.067484,0.947824,-0.095694,-0.024946,0.054196,-0.724136,0.909887,0.957842,-0.097120,-0.100358,0.061608,-0.532873,1.630224,0.891454,0.043805,-0.222513,0.060499
9.200000,0.535829,-1.637186,0.882188,-0.046775,0.228661,0.064076,0.697141,-0.969721,1.043842,0.099375,0.120338,0.039604,0.838826,0.060912,1.270291,0.074949,0.032374,-0.020712,0.693324,0.910759,1.045022,0.031426,-0.078011,0.012907,0.440769,1.640873,0.830350,-0.056869,-0.242028,0.085809,-0.457041,-1.665443,0.874555,0.061984,0.256947,0.070845,-0.817093,-0.904973,0.972889,0.008752,0.075639,0.034717,-0.756991,-0.067971,0.948911,-0.096001,-0.023840,0.054486,-0.726073,0.907875,0.959077,-0.096598,-0.100936,0.061862,-0.531980,1.625751,0.892667,0.045454,-0.224824,0.060753
9.220000,0.534877,-1.632589,0.883472,-0.048455,0.231018,0.064365,0.699122,-0.967307,1.044634,0.098764,0.121085,0.039573,0.840325,0.061546,1.269864,0.074887,0.031059,-0.021918,0.693954,0.909179,1.045276,0.031591,-0.079926,0.012559,0.439630,1.636011,0.832070,-0.057053,-0.244155,0.086167,-0.455801,-1.660278,0.875975,0.061986,0.259632,0.071147,-0.816916,-0.903441,0.973583,0.008947,0.077527,0.034769,-0.758914,-0.068437,0.950003,-0.096294,-0.022705,0.054753,-0.727999,0.905850,0.960317,-0.096055,-0.101525,0.062095,-0.531054,1.621231,0.893884,0.047122,-0.227147,0.061003
9.240000,0.533891,-1.627945,0.884763,-0.050155,0.233380,0.064654,0.701091,-0.964878,1.045425,0.098149,0.121838,0.039526,0.841822,0.062154,1.269413,0.074802,0.029701,-0.023180,0.694588,0.907561,1.045524,0.031770,-0.081852,0.012208,0.438487,1.631106,0.833796,-0.057229,-0.246303,0.086516,-0.454562,-1.655058,0.877401,0.061964,0.262357,0.071448,-0.816735,-0.901871,0.974279,0.009128,0.079425,0.034813,-0.760842,-0.068879,0.951101,-0.096574,-0.021537,0.054992,-0.729915,0.903813,0.961561,-0.095492,-0.102129,0.062303,-0.530095,1.616665,0.895107,0.048810,-0.229476,0.061254
9.260000,0.532871,-1.623254,0.886059,-0.051876,0.235747,0.064945,0.703048,-0.962433,1.046215,0.097532,0.122598,0.039463,0.843317,0.062734,1.268937,0.074695,0.028298,-0.024496,0.695225,0.905905,1.045765,0.031963,-0.083788,0.011855,0.437341,1.626159,0.835530,-0.057396,-0.248472,0.086855,-0.453323,-1.649783,0.878833,0.061917,0.265122,0.071746,-0.816551,-0.900264,0.974976,0.009295,0.081334,0.034850,-0.762776,-0.069298,0.952203,-0.096841,-0.020335,0.055203,-0.731819,0.901765,0.962809,-0.094908,-0.102746,0.062487,-0.529102,1.612052,0.896335,0.050518,-0.231809,0.061506
9.280000,0.531816,-1.618515,0.887360,-0.053618,0.238119,0.065237,0.704992,-0.959974,1.047003,0.096912,0.123366,0.039386,0.844809,0.063286,1.268433,0.074566,0.026852,-0.025867,0.695867,0.904210,1.045998,0.032171,-0.085735,0.011499,0.436192,1.621167,0.837271,-0.057554,-0.250662,0.087185,-0.452085,-1.644453,0.880271,0.061845,0.267928,0.072042,-0.816364,-0.898618,0.975673,0.009448,0.083253,0.034879,-0.764716,-0.069693,0.953309,-0.097095,-0.019099,0.055387,-0.733711,0.899703,0.964060,-0.094304,-0.103379,0.062647,-0.528074,1.607393,0.897567,0.052247,-0.234147,0.061759
9.300000,0.530726,-1.613729,0.888668,-0.055379,0.240496,0.065530,0.706924,-0.957499,1.047790,0.096290,0.124140,0.039294,0.846299,0.063808,1.267902,0.074413,0.025361,-0.027292,0.696512,0.902476,1.046225,0.032394,-0.087693,0.011141,0.435039,1.616132,0.839017,-0.057704,-0.252873,0.087505,-0.450849,-1.639066,0.881715,0.061749,0.270773,0.072335,-0.816173,-0.896934,0.976371,0.009587,0.085182,0.034901,-0.766660,-0.070062,0.954418,-0.097336,-0.017829,0.055543,-0.735591,0.897629,0.965314,-0.093679,-0.104026,0.062782,-0.527012,1.602686,0.898805,0.053996,-0.236490,0.062013
9.320000,0.529601,-1.608896,0.889982,-0.057166,0.242870,0.065831,0.708844,-0.955008,1.048575,0.095667,0.124920,0.039184,0.847786,0.064300,1.267341,0.074242,0.023827,-0.028774,0.697163,0.900702,1.046444,0.032645,-0.089663,0.010788,0.433884,1.611052,0.840771,-0.057834,-0.255112,0.087827,-0.449615,-1.633621,0.883164,0.061625,0.273665,0.072628,-0.815980,-0.895211,0.977069,0.009702,0.087125,0.034924,-0.768609,-0.070405,0.955530,-0.097567,-0.016523,0.055668,-0.737458,0.895542,0.966571,-0.093032,-0.104689,0.062889,-0.525914,1.597933,0.900048,0.055770,-0.238830,0.062276
9.340000,0.528439,-1.604014,0.891301,-0.058981,0.245232,0.066150,0.710751,-0.952502,1.049358,0.095047,0.125705,0.039056,0.849269,0.064761,1.266750,0.074056,0.022248,-0.030313,0.697818,0.898889,1.046656,0.032936,-0.091649,0.010449,0.432726,1.605927,0.842531,-0.057931,-0.257384,0.088161,-0.448384,-1.628119,0.884620,0.061468,0.276608,0.072920,-0.815785,-0.893449,0.977768,0.009780,0.089083,0.034955,-0.770563,-0.070723,0.956644,-0.097793,-0.015175,0.055760,-0.739312,0.893442,0.967830,-0.092361,-0.105369,0.062963,-0.524781,1.593133,0.901296,0.057572,-0.241157,0.062556
9.360000,0.527241,-1.599086,0.892628,-0.060825,0.247581,0.066484,0.712646,-0.949980,1.050137,0.094429,0.126495,0.038909,0.850748,0.065189,1.266128,0.073855,0.020626,-0.031910,0.698480,0.897036,1.046862,0.033268,-0.093651,0.010122,0.431566,1.600757,0.844297,-0.057997,-0.259689,0.088507,-0.447157,-1.622557,0.886081,0.061280,0.279602,0.073212,-0.815589,-0.891647,0.978467,0.009822,0.091057,0.034995,-0.772521,-0.071012,0.957760,-0.098012,-0.013786,0.055819,-0.741152,0.891327,0.969090,-0.091665,-0.106067,0.063005,-0.523611,1.588287,0.902550,0.059403,-0.243471,0.062851
9.380000,0.526006,-1.594111,0.893961,-0.062698,0.249919,0.066835,0.714528,-0.947442,1.050914,0.093813,0.127290,0.038743,0.852223,0.065585,1.265474,0.073639,0.018959,-0.033565,0.699149,0.895143,1.047061,0.033640,-0.095668,0.009809,0.430406,1.595540,0.846071,-0.058030,-0.262028,0.088865,-0.445933,-1.616934,0.887548,0.061059,0.282648,0.073503,-0.815393,-0.889806,0.979168,0.009828,0.093046,0.035044,-0.774483,-0.071274,0.958877,-0.098225,-0.012356,0.055845,-0.742978,0.889199,0.970350,-0.090944,-0.106783,0.063015,-0.522404,1.583395,0.903810,0.061264,-0.245774,0.063164
9.400000,0.524733,-1.589090,0.895301,-0.064601,0.252245,0.067203,0.716398,-0.944888,1.051687,0.093199,0.128090,0.038558,0.853693,0.065948,1.264785,0.073408,0.017248,-0.035277,0.699826,0.893209,1.047254,0.034052,-0.097700,0.009509,0.429245,1.590275,0.847852,-0.058030,-0.264400,0.089235,-0.444715,-1.611250,0.889021,0.060807,0.285746,0.073794,-0.815197,-0.887925,0.979869,0.009798,0.095050,0.035102,-0.776450,-0.071506,0.959994,-0.098432,-0.010885,0.055837,-0.744790,0.887056,0.971610,-0.090199,-0.107517,0.062992,-0.521160,1.578456,0.905077,0.063153,-0.248064,0.063492
9.420000,0.523422,-1.584022,0.896649,-0.066527,0.254550,0.067588,0.718256,-0.942319,1.052456,0.092588,0.128891,0.038353,0.855159,0.066275,1.264062,0.073168,0.015493,-0.037045,0.700512,0.891235,1.047442,0.034511,-0.099743,0.009223,0.428085,1.584963,0.849640,-0.057996,-0.266803,0.089621,-0.443501,-1.605504,0.890500,0.060520,0.288890,0.074088,-0.815001,-0.886004,0.980572,0.009727,0.097066,0.035169,-0.778421,-0.071709,0.961110,-0.098638,-0.009370,0.055796,-0.746586,0.884898,0.972869,-0.089436,-0.108262,0.062938,-0.519878,1.573472,0.906350,0.065066,-0.250334,0.063838
9.440000,0.522072,-1.578908,0.898005,-0.068471,0.256828,0.067990,0.720102,-0.939733,1.053221,0.091981,0.129689,0.038126,0.856620,0.066567,1.263303,0.072927,0.013693,-0.038869,0.701207,0.889219,1.047623,0.035023,-0.101790,0.008951,0.426926,1.579603,0.851437,-0.057923,-0.269235,0.090027,-0.442294,-1.599695,0.891985,0.060195,0.292076,0.074389,-0.814808,-0.884043,0.981276,0.009610,0.099087,0.035247,-0.780395,-0.071881,0.962226,-0.098851,-0.007810,0.055719,-0.748367,0.882725,0.974127,-0.088662,-0.109013,0.062854,-0.518558,1.568443,0.907631,0.066997,-0.252576,0.064201
9.460000,0.520683,-1.573749,0.899369,-0.070435,0.259078,0.068410,0.721935,-0.937131,1.053981,0.091378,0.130485,0.037877,0.858076,0.066822,1.262507,0.072683,0.011848,-0.040748,0.701913,0.887163,1.047800,0.035588,-0.103842,0.008693,0.425769,1.574194,0.853242,-0.057811,-0.271695,0.090453,-0.441094,-1.593821,0.893476,0.059833,0.295303,0.074695,-0.814617,-0.882041,0.981982,0.009448,0.101113,0.035334,-0.782375,-0.072021,0.963339,-0.099070,-0.006204,0.055609,-0.750133,0.880538,0.975383,-0.087876,-0.109770,0.062740,-0.517198,1.563369,0.908918,0.068948,-0.254789,0.064581
9.480000,0.519254,-1.568545,0.900741,-0.072418,0.261300,0.068847,0.723757,-0.934513,1.054736,0.090779,0.131278,0.037607,0.859527,0.067041,1.261673,0.072438,0.009958,-0.042682,0.702631,0.885066,1.047971,0.036205,-0.105899,0.008449,0.424614,1.568735,0.855055,-0.057661,-0.274184,0.090898,-0.439901,-1.587882,0.894973,0.059433,0.298571,0.075008,-0.814430,-0.879998,0.982690,0.009239,0.103146,0.035431,-0.784358,-0.072128,0.964450,-0.099294,-0.004552,0.055464,-0.751882,0.878335,0.976637,-0.087079,-0.110532,0.062596,-0.515799,1.558252,0.910214,0.070917,-0.256974,0.064979
9.500000,0.517786,-1.563297,0.902123,-0.074419,0.263493,0.069302,0.725567,-0.931880,1.055485,0.090185,0.132069,0.037315,0.860974,0.067220,1.260799,0.072190,0.008024,-0.044671,0.703361,0.882927,1.048138,0.036875,-0.107960,0.008220,0.423462,1.563226,0.856878,-0.057473,-0.276701,0.091364,-0.438717,-1.581878,0.896476,0.058995,0.301882,0.075327,-0.814248,-0.877915,0.983399,0.008984,0.105183,0.035538,-0.786346,-0.072203,0.965557,-0.099525,-0.002853,0.055284,-0.753616,0.876116,0.977887,-0.086271,-0.111300,0.062422,-0.514361,1.553091,0.911518,0.072905,-0.259132,0.065394
