time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
1.180000,0.002646,0.176582,1.077881,-0.022438,0.108772,0.091080,0.535604,0.393485,1.026365,-0.216659,0.059186,0.016837,0.679452,-0.229021,1.038710,-0.037584,0.186274,0.030518,-0.640915,0.193140,1.019139,0.070161,-0.208448,0.016089,-0.516928,-0.348604,0.998836,0.299405,0.011815,0.009935
1.200000,0.002144,0.178704,1.079695,-0.027766,0.103463,0.090281,0.531247,0.394674,1.026700,-0.219073,0.059744,0.016648,0.678694,-0.225271,1.039317,-0.038271,0.188714,0.030152,-0.639497,0.188952,1.019454,0.071751,-0.210397,0.015335,-0.510899,-0.348364,0.999035,0.303514,0.012225,0.009990
1.220000,0.001535,0.180720,1.081491,-0.033223,0.098066,0.089347,0.526842,0.395874,1.027031,-0.221433,0.060276,0.016435,0.677921,-0.221472,1.039916,-0.038963,0.191115,0.029760,-0.638044,0.184724,1.019753,0.073482,-0.212407,0.014551,-0.504788,-0.348115,0.999235,0.307519,0.012635,0.010018
1.240000,0.000815,0.182626,1.083268,-0.038772,0.092608,0.088281,0.522390,0.397085,1.027357,-0.223732,0.060781,0.016198,0.677135,-0.217627,1.040507,-0.039661,0.193472,0.029342,-0.636556,0.180455,1.020036,0.075365,-0.214496,0.013742,-0.498599,-0.347859,0.999436,0.311413,0.013041,0.010016
1.260000,-0.000017,0.184423,1.085022,-0.044412,0.087089,0.087082,0.517893,0.398305,1.027679,-0.225970,0.061261,0.015937,0.676335,-0.213734,1.041089,-0.040362,0.195787,0.028899,-0.635029,0.176144,1.020302,0.077399,-0.216663,0.012908,-0.492333,-0.347594,0.999636,0.315196,0.013445,0.009985
1.280000,-0.000962,0.186110,1.086750,-0.050145,0.081511,0.085751,0.513352,0.399535,1.027995,-0.228147,0.061714,0.015652,0.675521,-0.209795,1.041663,-0.041069,0.198058,0.028429,-0.633459,0.171788,1.020552,0.079586,-0.218910,0.012049,-0.485992,-0.347321,0.999835,0.318868,0.013847,0.009926
1.300000,-0.002023,0.187684,1.088451,-0.055970,0.075872,0.084287,0.508767,0.400774,1.028305,-0.230264,0.062140,0.015343,0.674692,-0.205812,1.042226,-0.041781,0.200286,0.027934,-0.631844,0.167387,1.020784,0.081924,-0.221235,0.011164,-0.479579,-0.347040,1.000033,0.322430,0.014246,0.009838
1.320000,-0.003201,0.189144,1.090121,-0.061854,0.070198,0.082699,0.504141,0.402021,1.028608,-0.232324,0.062544,0.015010,0.673849,-0.201784,1.042780,-0.042496,0.202473,0.027414,-0.630181,0.162938,1.020998,0.084423,-0.223659,0.010264,-0.473095,-0.346751,1.000228,0.325886,0.014642,0.009724
1.340000,-0.004498,0.190491,1.091758,-0.067765,0.064511,0.080996,0.499475,0.403275,1.028905,-0.234334,0.062928,0.014652,0.672992,-0.197713,1.043323,-0.043216,0.204617,0.026870,-0.628466,0.158440,1.021194,0.087091,-0.226204,0.009356,-0.466544,-0.346454,1.000422,0.329241,0.015033,0.009586
1.360000,-0.005912,0.191725,1.093360,-0.073705,0.058814,0.079178,0.494768,0.404538,1.029194,-0.236293,0.063292,0.014269,0.672121,-0.193600,1.043854,-0.043939,0.206721,0.026301,-0.626696,0.153889,1.021372,0.089928,-0.228869,0.008440,-0.459926,-0.346150,1.000612,0.332497,0.015420,0.009424
1.380000,-0.007446,0.192844,1.094924,-0.079671,0.053105,0.077243,0.490023,0.405807,1.029475,-0.238201,0.063636,0.013862,0.671235,-0.189445,1.044375,-0.044666,0.208783,0.025708,-0.624868,0.149284,1.021532,0.092935,-0.231654,0.007517,-0.453245,-0.345838,1.000798,0.335653,0.015802,0.009238
1.400000,-0.009099,0.193849,1.096449,-0.085665,0.047384,0.075193,0.485241,0.407083,1.029748,-0.240058,0.063960,0.013431,0.670334,-0.185249,1.044883,-0.045397,0.210804,0.025091,-0.622978,0.144622,1.021673,0.096111,-0.234560,0.006586,-0.446501,-0.345518,1.000981,0.338709,0.016181,0.009029
1.420000,-0.010873,0.194739,1.097931,-0.091668,0.041665,0.073038,0.480421,0.408365,1.030012,-0.241876,0.064271,0.012977,0.669419,-0.181013,1.045378,-0.046133,0.212789,0.024451,-0.621023,0.139901,1.021795,0.099451,-0.237599,0.005654,-0.439697,-0.345190,1.001159,0.341685,0.016554,0.008801
1.440000,-0.012766,0.195515,1.099370,-0.097659,0.035961,0.070786,0.475566,0.409654,1.030267,-0.243667,0.064574,0.012505,0.668489,-0.176737,1.045860,-0.046874,0.214743,0.023788,-0.618999,0.135117,1.021899,0.102951,-0.240787,0.004730,-0.432834,-0.344856,1.001333,0.344601,0.016922,0.008560
1.460000,-0.014779,0.196178,1.100762,-0.103639,0.030272,0.068438,0.470675,0.410948,1.030513,-0.245429,0.064869,0.012014,0.667544,-0.172423,1.046329,-0.047620,0.216666,0.023104,-0.616903,0.130268,1.021985,0.106610,-0.244122,0.003812,-0.425913,-0.344514,1.001502,0.347458,0.017284,0.008305
1.480000,-0.016911,0.196726,1.102107,-0.109608,0.024598,0.065995,0.465749,0.412248,1.030748,-0.247164,0.065158,0.011505,0.666584,-0.168071,1.046784,-0.048371,0.218559,0.022398,-0.614733,0.125351,1.022052,0.110429,-0.247606,0.002902,-0.418936,-0.344164,1.001665,0.350254,0.017641,0.008037
1.500000,-0.019163,0.197162,1.103401,-0.115566,0.018939,0.063455,0.460789,0.413554,1.030973,-0.248871,0.065438,0.010976,0.665609,-0.163681,1.047225,-0.049127,0.220421,0.021670,-0.612485,0.120363,1.022101,0.114407,-0.251237,0.001998,-0.411903,-0.343808,1.001823,0.352991,0.017993,0.007756
