time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.500000,-0.098121,0.050238,0.996649,-0.328004,0.061658,0.005017,0.545709,0.391386,1.005559,-0.470506,0.141944,-0.000616,0.733037,-0.196706,0.998385,0.021993,0.458453,0.004800,-0.692541,0.188945,0.988742,0.135024,-0.517034,-0.013884,-0.469902,-0.391965,1.011495,0.656077,-0.061994,0.012305
0.520000,-0.104730,0.051438,0.996749,-0.332895,0.058304,0.005032,0.536239,0.394256,1.005546,-0.476586,0.145058,-0.000778,0.733446,-0.187493,0.998481,0.018835,0.462779,0.004705,-0.689778,0.178523,0.988468,0.141319,-0.525187,-0.013506,-0.456717,-0.393185,1.011738,0.662427,-0.060017,0.011930
0.540000,-0.111437,0.052568,0.996850,-0.337842,0.054736,0.005045,0.526646,0.397188,1.005528,-0.482733,0.148208,-0.000940,0.733789,-0.178195,0.998574,0.015482,0.467023,0.004606,-0.686887,0.167937,0.988202,0.147854,-0.533393,-0.013095,-0.443405,-0.394365,1.011972,0.668742,-0.057924,0.011533
0.560000,-0.118244,0.053626,0.996951,-0.342847,0.050954,0.005055,0.516929,0.400184,1.005508,-0.488946,0.151394,-0.001101,0.734064,-0.168813,0.998665,0.011934,0.471185,0.004504,-0.683863,0.157187,0.987944,0.154630,-0.541651,-0.012649,-0.429968,-0.395502,1.012199,0.675021,-0.055716,0.011114
0.580000,-0.125152,0.054605,0.997052,-0.347909,0.046956,0.005063,0.507087,0.403244,1.005484,-0.495226,0.154615,-0.001261,0.734265,-0.159348,0.998754,0.008192,0.475266,0.004399,-0.680700,0.146271,0.987696,0.161646,-0.549962,-0.012169,-0.416405,-0.396593,1.012417,0.681263,-0.053391,0.010674
0.600000,-0.132161,0.055503,0.997154,-0.353027,0.042745,0.005068,0.497119,0.406369,1.005458,-0.501573,0.157873,-0.001420,0.734390,-0.149803,0.998841,0.004256,0.479266,0.004291,-0.677395,0.135188,0.987458,0.168902,-0.558325,-0.011656,-0.402718,-0.397637,1.012626,0.687470,-0.050951,0.010213
0.620000,-0.139273,0.056314,0.997255,-0.358144,0.038338,0.005070,0.487024,0.409559,1.005428,-0.507944,0.161131,-0.001578,0.734434,-0.140179,0.998925,0.000124,0.483145,0.004180,-0.673943,0.123938,0.987230,0.176365,-0.566646,-0.011111,-0.388907,-0.398630,1.012825,0.693583,-0.048401,0.009730
0.640000,-0.146486,0.057035,0.997356,-0.363200,0.033757,0.005070,0.476802,0.412814,1.005394,-0.514295,0.164356,-0.001733,0.734394,-0.130478,0.999008,-0.004205,0.486864,0.004067,-0.670340,0.112523,0.987013,0.183999,-0.574831,-0.010536,-0.374975,-0.399572,1.013015,0.699545,-0.045748,0.009228
0.660000,-0.153800,0.057663,0.997458,-0.368195,0.029000,0.005066,0.466452,0.416133,1.005358,-0.520627,0.167547,-0.001886,0.734265,-0.120705,0.999088,-0.008730,0.490423,0.003952,-0.666582,0.100946,0.986809,0.191804,-0.582880,-0.009932,-0.360926,-0.400459,1.013194,0.705356,-0.042991,0.008707
0.680000,-0.161214,0.058194,0.997559,-0.373128,0.024068,0.005060,0.455977,0.419516,1.005319,-0.526939,0.170704,-0.002036,0.734043,-0.110862,0.999166,-0.013451,0.493822,0.003835,-0.662666,0.089209,0.986616,0.199780,-0.590792,-0.009299,-0.346762,-0.401291,1.013363,0.711017,-0.040131,0.008165
0.700000,-0.168725,0.058624,0.997660,-0.378000,0.018961,0.005052,0.445375,0.422961,1.005277,-0.533232,0.173828,-0.002183,0.733726,-0.100953,0.999241,-0.018369,0.497061,0.003716,-0.658589,0.077315,0.986437,0.207928,-0.598567,-0.008636,-0.332486,-0.402064,1.013521,0.716527,-0.037168,0.007605
0.720000,-0.176333,0.058951,0.997761,-0.382753,0.013709,0.005040,0.434648,0.426468,1.005232,-0.539458,0.176874,-0.002328,0.733307,-0.090981,0.999315,-0.023483,0.500118,0.003596,-0.654348,0.065268,0.986271,0.216227,-0.606105,-0.007949,-0.318102,-0.402777,1.013667,0.721841,-0.034112,0.007027
0.740000,-0.184034,0.059172,0.997862,-0.387328,0.008343,0.005025,0.423797,0.430035,1.005184,-0.545572,0.179796,-0.002467,0.732785,-0.080950,0.999385,-0.028795,0.502970,0.003475,-0.649939,0.053073,0.986119,0.224655,-0.613303,-0.007240,-0.303614,-0.403428,1.013802,0.726913,-0.030973,0.006433
0.760000,-0.191825,0.059284,0.997962,-0.391724,0.002862,0.005008,0.412826,0.433660,1.005133,-0.551571,0.182596,-0.002603,0.732154,-0.070864,0.999454,-0.034304,0.505615,0.003353,-0.645361,0.040738,0.985981,0.233214,-0.620161,-0.006510,-0.289027,-0.404015,1.013924,0.731745,-0.027751,0.005825
0.780000,-0.199702,0.059286,0.998062,-0.395943,-0.002734,0.004987,0.401735,0.437338,1.005080,-0.557458,0.185273,-0.002733,0.731411,-0.060727,0.999519,-0.040009,0.508056,0.003230,-0.640610,0.028269,0.985859,0.241902,-0.626680,-0.005759,-0.274346,-0.404537,1.014035,0.736336,-0.024446,0.005201
