time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s],drone5_posx[m],drone5_posy[m],drone5_posz[m],drone5_velx[m/s],drone5_vely[m/s],drone5_velz[m/s],drone6_posx[m],drone6_posy[m],drone6_posz[m],drone6_velx[m/s],drone6_vely[m/s],drone6_velz[m/s],drone7_posx[m],drone7_posy[m],drone7_posz[m],drone7_velx[m/s],drone7_vely[m/s],drone7_velz[m/s],drone8_posx[m],drone8_posy[m],drone8_posz[m],drone8_velx[m/s],drone8_vely[m/s],drone8_velz[m/s],drone9_posx[m],drone9_posy[m],drone9_posz[m],drone9_velx[m/s],drone9_vely[m/s],drone9_velz[m/s]
11.480000,-0.370028,-1.399367,0.983322,-0.209971,0.236956,-0.041878,-1.118682,-0.908954,0.981444,-0.029741,0.311105,-0.042086,-1.444112,-0.076498,0.983588,0.147199,0.255250,-0.036891,-1.201143,0.785317,0.979905,0.292524,0.125318,-0.044599,-0.515106,1.342889,0.980820,0.295856,-0.062671,-0.038908,0.515112,-1.342914,0.980774,-0.295839,0.062736,-0.038782,1.201166,-0.785289,0.979823,-0.292635,-0.125424,-0.044339,1.444137,0.076418,0.983587,-0.147304,-0.254953,-0.036917,1.118391,0.908990,0.981410,0.030568,-0.311219,-0.041961,0.370025,1.399383,0.983305,0.209982,-0.236991,-0.041836
11.500000,-0.374184,-1.394710,0.982506,-0.205630,0.228749,-0.039699,-1.119292,-0.902825,0.980625,-0.031249,0.301771,-0.039764,-1.441234,-0.071460,0.982872,0.140666,0.248572,-0.034640,-1.195383,0.787809,0.979035,0.283456,0.123857,-0.042382,-0.509276,1.341681,0.980066,0.287221,-0.058168,-0.036434,0.509281,-1.341705,0.980023,-0.287204,0.058232,-0.036308,1.195404,-0.787783,0.978959,-0.283567,-0.123962,-0.042123,1.441257,0.071386,0.982871,-0.140767,-0.248282,-0.034665,1.119017,0.902859,0.980594,0.032067,-0.301885,-0.039640,0.374181,1.394725,0.982490,0.205641,-0.228783,-0.039657
11.520000,-0.378254,-1.390217,0.981734,-0.201307,0.220630,-0.037536,-1.119932,-0.896882,0.979853,-0.032728,0.292513,-0.037449,-1.438485,-0.066555,0.982202,0.134214,0.241953,-0.032405,-1.189804,0.790271,0.978209,0.274457,0.122380,-0.040174,-0.503617,1.340562,0.979362,0.278648,-0.053711,-0.033962,0.503623,-1.340585,0.979321,-0.278631,0.053775,-0.033837,1.189823,-0.790247,0.978138,-0.274566,-0.122483,-0.039917,1.438506,0.066486,0.982200,-0.134310,-0.241669,-0.032430,1.119673,0.896914,0.979824,0.033534,-0.292626,-0.037325,0.378251,1.390231,0.981719,0.201319,-0.220663,-0.037495
11.540000,-0.382237,-1.385884,0.981005,-0.197020,0.212623,-0.035396,-1.120601,-0.891124,0.979127,-0.034176,0.283357,-0.035144,-1.435864,-0.061781,0.981576,0.127861,0.235412,-0.030195,-1.184404,0.792704,0.977428,0.265555,0.120895,-0.037983,-0.498129,1.339532,0.978708,0.270164,-0.049309,-0.031498,0.498136,-1.339553,0.978669,-0.270147,0.049374,-0.031373,1.184421,-0.792682,0.977362,-0.265663,-0.120996,-0.037729,1.435884,0.061718,0.981574,-0.127953,-0.235135,-0.030219,1.120358,0.891154,0.979101,0.034969,-0.283469,-0.035023,0.382234,1.385898,0.980990,0.197031,-0.212654,-0.035355
11.560000,-0.386135,-1.381711,0.980318,-0.192767,0.204726,-0.033278,-1.121299,-0.885547,0.978447,-0.035594,0.274303,-0.032852,-1.433370,-0.057138,0.980994,0.121607,0.228949,-0.028008,-1.179181,0.795107,0.976690,0.256752,0.119401,-0.035808,-0.492810,1.338589,0.978102,0.261769,-0.044963,-0.029041,0.492817,-1.338609,0.978066,-0.261752,0.045027,-0.028917,1.179196,-0.795087,0.976629,-0.256859,-0.119500,-0.035559,1.433387,0.057080,0.980991,-0.121694,-0.228680,-0.028032,1.121072,0.885575,0.978423,0.036372,-0.274414,-0.032732,0.386132,1.381724,0.980304,0.192778,-0.204756,-0.033237
11.580000,-0.389948,-1.377695,0.979674,-0.188548,0.196941,-0.031182,-1.122025,-0.880151,0.977813,-0.036982,0.265351,-0.030572,-1.431000,-0.052623,0.980456,0.115451,0.222564,-0.025845,-1.174133,0.797480,0.975995,0.248048,0.117898,-0.033651,-0.487658,1.337733,0.977546,0.253462,-0.040672,-0.026591,0.487665,-1.337752,0.977512,-0.253446,0.040736,-0.026469,1.174146,-0.797462,0.975940,-0.248152,-0.117996,-0.033406,1.431015,0.052571,0.980452,-0.115534,-0.222303,-0.025869,1.121813,0.880176,0.977792,0.037743,-0.265461,-0.030454,0.389946,1.377707,0.979661,0.188560,-0.196969,-0.031142
11.600000,-0.393677,-1.373833,0.979071,-0.184365,0.189267,-0.029109,-1.122778,-0.874933,0.977224,-0.038340,0.256502,-0.028303,-1.428751,-0.048235,0.979960,0.109394,0.216257,-0.023707,-1.169259,0.799823,0.975344,0.239442,0.116388,-0.031511,-0.482671,1.336962,0.977039,0.245244,-0.036435,-0.024149,0.482678,-1.336979,0.977008,-0.245228,0.036499,-0.024029,1.169269,-0.799807,0.975293,-0.239544,-0.116483,-0.031271,1.428765,0.048188,0.979957,-0.109472,-0.216005,-0.023730,1.122581,0.874956,0.977205,0.039083,-0.256610,-0.028188,0.393675,1.373844,0.979059,0.184377,-0.189294,-0.029069
11.620000,-0.397323,-1.370123,0.978509,-0.180224,0.181718,-0.027062,-1.123558,-0.869890,0.976681,-0.039668,0.247771,-0.026050,-1.426623,-0.043972,0.979507,0.103449,0.210041,-0.021597,-1.164555,0.802135,0.974735,0.230953,0.114873,-0.029393,-0.477847,1.336275,0.976580,0.237133,-0.032260,-0.021719,0.477855,-1.336291,0.976551,-0.237117,0.032323,-0.021602,1.164563,-0.802121,0.974689,-0.231052,-0.114966,-0.029159,1.426636,0.043930,0.979503,-0.103522,-0.209797,-0.021620,1.123376,0.869911,0.976664,0.040391,-0.247877,-0.025938,0.397321,1.370134,0.978498,0.180237,-0.181743,-0.027024
11.640000,-0.400886,-1.366563,0.977988,-0.176136,0.174307,-0.025047,-1.124365,-0.865021,0.976182,-0.040966,0.239176,-0.023818,-1.424612,-0.039832,0.979096,0.097627,0.203927,-0.019524,-1.160020,0.804418,0.974168,0.222600,0.113360,-0.027304,-0.473185,1.335671,0.976170,0.229146,-0.028152,-0.019306,0.473193,-1.335686,0.976143,-0.229131,0.028214,-0.019192,1.160026,-0.804406,0.974126,-0.222697,-0.113451,-0.027076,1.424624,0.039795,0.979091,-0.097695,-0.203691,-0.019546,1.124197,0.865040,0.976168,0.041669,-0.239280,-0.023708,0.400885,1.366574,0.977977,0.176148,-0.174331,-0.025009
11.660000,-0.404368,-1.363150,0.977507,-0.172099,0.167035,-0.023063,-1.125197,-0.860322,0.975728,-0.042235,0.230716,-0.021606,-1.422717,-0.035814,0.978726,0.091928,0.197914,-0.017486,-1.155650,0.806670,0.973642,0.214383,0.111847,-0.025243,-0.468681,1.335149,0.975808,0.221284,-0.024110,-0.016911,0.468689,-1.335162,0.975783,-0.221269,0.024172,-0.016799,1.155655,-0.806660,0.973605,-0.214477,-0.111936,-0.025022,1.422727,0.035782,0.978721,-0.091992,-0.197687,-0.017508,1.125042,0.860339,0.975716,0.042916,-0.230818,-0.021500,0.404367,1.363160,0.977497,0.172112,-0.167056,-0.023026
11.680000,-0.407770,-1.359881,0.977065,-0.168114,0.159900,-0.021110,-1.126054,-0.855791,0.975318,-0.043473,0.222391,-0.019415,-1.420935,-0.031915,0.978396,0.086353,0.192004,-0.015483,-1.151444,0.808891,0.973158,0.206302,0.110336,-0.023211,-0.464332,1.334706,0.975493,0.213547,-0.020136,-0.014532,0.464341,-1.334719,0.975471,-0.213532,0.020197,-0.014424,1.151446,-0.808883,0.973125,-0.206394,-0.110421,-0.022997,1.420943,0.031887,0.978391,-0.086413,-0.191786,-0.015504,1.125913,0.855806,0.975307,0.044132,-0.222491,-0.019312,0.407770,1.359891,0.977056,0.168127,-0.159921,-0.021075
11.700000,-0.411093,-1.356753,0.976662,-0.164181,0.152904,-0.019189,-1.126935,-0.851426,0.974951,-0.044682,0.214202,-0.017244,-1.419262,-0.028133,0.978106,0.080901,0.186196,-0.013516,-1.147397,0.811083,0.972714,0.198357,0.108825,-0.021208,-0.460138,1.334343,0.975226,0.205934,-0.016228,-0.012171,0.460147,-1.334354,0.975206,-0.205919,0.016288,-0.012067,1.147398,-0.811076,0.972685,-0.198446,-0.108908,-0.021001,1.419270,0.028110,0.978101,-0.080957,-0.185987,-0.013537,1.126807,0.851439,0.974943,0.045318,-0.214299,-0.017144,0.411093,1.356762,0.976654,0.164194,-0.152923,-0.019155
11.720000,-0.414338,-1.353764,0.976297,-0.160303,0.146053,-0.017303,-1.127841,-0.847222,0.974628,-0.045860,0.206158,-0.015098,-1.417698,-0.024467,0.977855,0.075582,0.180497,-0.011590,-1.143508,0.813244,0.972309,0.190558,0.107317,-0.019237,-0.456094,1.334057,0.975006,0.198458,-0.012392,-0.009833,0.456104,-1.334067,0.974988,-0.198444,0.012451,-0.009733,1.143507,-0.813239,0.972285,-0.190644,-0.107397,-0.019038,1.417704,0.024447,0.977849,-0.075634,-0.180297,-0.011610,1.127725,0.847233,0.974621,0.046473,-0.206252,-0.015001,0.414338,1.353773,0.976290,0.160317,-0.146070,-0.017269
11.740000,-0.417506,-1.350910,0.975970,-0.156484,0.139355,-0.015455,-1.128769,-0.843178,0.974347,-0.047007,0.198268,-0.012980,-1.416238,-0.020913,0.977642,0.070406,0.174913,-0.009711,-1.139774,0.815376,0.971944,0.182916,0.105813,-0.017305,-0.452199,1.333847,0.974833,0.191133,-0.008634,-0.007523,0.452208,-1.333855,0.974817,-0.191119,0.008692,-0.007426,1.139771,-0.815372,0.971923,-0.182999,-0.105891,-0.017113,1.416243,0.020897,0.977636,-0.070454,-0.174722,-0.009731,1.128666,0.843187,0.974343,0.047597,-0.198360,-0.012887,0.417506,1.350919,0.975963,0.156497,-0.139370,-0.015423
11.760000,-0.420598,-1.348188,0.975679,-0.152723,0.132808,-0.013645,-1.129721,-0.839291,0.974108,-0.048124,0.190534,-0.010890,-1.414880,-0.017469,0.977467,0.065371,0.169446,-0.007878,-1.136191,0.817477,0.971617,0.175430,0.104313,-0.015410,-0.448448,1.333711,0.974705,0.183958,-0.004953,-0.005240,0.448458,-1.333719,0.974691,-0.183944,0.005011,-0.005147,1.136186,-0.817475,0.971600,-0.175510,-0.104388,-0.015226,1.414885,0.017457,0.977460,-0.065416,-0.169264,-0.007898,1.129629,0.839298,0.974106,0.048690,-0.190623,-0.010801,0.420598,1.348197,0.975673,0.152736,-0.132821,-0.013614
11.780000,-0.423615,-1.345596,0.975424,-0.149020,0.126413,-0.011874,-1.130694,-0.835556,0.973911,-0.049210,0.182954,-0.008828,-1.413622,-0.014134,0.977327,0.060480,0.164094,-0.006093,-1.132756,0.819548,0.971327,0.168101,0.102817,-0.013553,-0.444839,1.333648,0.974623,0.176933,-0.001350,-0.002986,0.444849,-1.333655,0.974611,-0.176919,0.001406,-0.002897,1.132750,-0.819548,0.971314,-0.168178,-0.102890,-0.013377,1.413626,0.014126,0.977320,-0.060520,-0.163921,-0.006112,1.130614,0.835561,0.973910,0.049751,-0.183040,-0.008743,0.423616,1.345605,0.975418,0.149034,-0.126425,-0.011845
11.800000,-0.426559,-1.343131,0.975204,-0.145375,0.120170,-0.010142,-1.131689,-0.831971,0.973755,-0.050264,0.175529,-0.006795,-1.412460,-0.010905,0.977223,0.055730,0.158858,-0.004354,-1.129465,0.821590,0.971075,0.160929,0.101326,-0.011734,-0.441370,1.333656,0.974585,0.170058,0.002175,-0.000759,0.441380,-1.333662,0.974575,-0.170045,-0.002120,-0.000674,1.129458,-0.821591,0.971065,-0.161002,-0.101396,-0.011565,1.412463,0.010900,0.977215,-0.055767,-0.158693,-0.004373,1.131619,0.831975,0.973756,0.050782,-0.175612,-0.006713,0.426560,1.343139,0.975199,0.145389,-0.120180,-0.010114
11.820000,-0.429431,-1.340789,0.975018,-0.141789,0.114083,-0.008452,-1.132705,-0.828534,0.973639,-0.051286,0.168265,-0.004794,-1.411392,-0.007779,0.977152,0.051132,0.153741,-0.002669,-1.126317,0.823601,0.970858,0.153918,0.099838,-0.009957,-0.438036,1.333734,0.974592,0.163344,0.005617,0.001433,0.438047,-1.333739,0.974584,-0.163331,-0.005563,0.001514,1.126309,-0.823604,0.970851,-0.153988,-0.099906,-0.009796,1.411394,0.007777,0.977144,-0.051165,-0.153586,-0.002687,1.132645,0.828536,0.973642,0.051780,-0.168345,-0.004716,0.429432,1.340797,0.975013,0.141803,-0.114091,-0.008424
11.840000,-0.432231,-1.338567,0.974865,-0.138260,0.108153,-0.006806,-1.133740,-0.825240,0.973563,-0.052274,0.161168,-0.002830,-1.410414,-0.004754,0.977115,0.046693,0.148749,-0.001043,-1.123308,0.825583,0.970676,0.147073,0.098353,-0.008225,-0.434835,1.333880,0.974643,0.156801,0.008967,0.003584,0.434846,-1.333884,0.974635,-0.156789,-0.008915,0.003661,1.123298,-0.825587,0.970673,-0.147139,-0.098418,-0.008072,1.410415,0.004755,0.977107,-0.046724,-0.148602,-0.001061,1.133690,0.825240,0.973567,0.052744,-0.161245,-0.002756,0.432232,1.338574,0.974861,0.138274,-0.108159,-0.006780
11.860000,-0.434961,-1.336461,0.974745,-0.134788,0.102381,-0.005206,-1.134795,-0.822086,0.973526,-0.053227,0.154238,-0.000903,-1.409523,-0.001828,0.977110,0.042415,0.143881,0.000524,-1.120433,0.827535,0.970528,0.140394,0.096870,-0.006540,-0.431763,1.334092,0.974735,0.150431,0.012226,0.005694,0.431774,-1.334095,0.974730,-0.150419,-0.012175,0.005767,1.120422,-0.827540,0.970528,-0.140457,-0.096933,-0.006394,1.409524,0.001832,0.977102,-0.042442,-0.143742,0.000506,1.134754,0.822085,0.973531,0.053673,-0.154312,-0.000832,0.434963,1.336469,0.974742,0.134802,-0.102385,-0.005181
11.880000,-0.437623,-1.334470,0.974657,-0.131373,0.096767,-0.003651,-1.135869,-0.819069,0.973527,-0.054146,0.147475,0.000987,-1.408716,0.001002,0.977136,0.038297,0.139137,0.002031,-1.117691,0.829458,0.970414,0.133881,0.095390,-0.004900,-0.428816,1.334369,0.974870,0.144232,0.015393,0.007762,0.428828,-1.334370,0.974866,-0.144220,-0.015345,0.007832,1.117678,-0.829464,0.970417,-0.133942,-0.095450,-0.004761,1.408717,-0.000995,0.977127,-0.038321,-0.139006,0.002014,1.135837,0.819067,0.973533,0.054569,-0.147546,0.001054,0.437625,1.334478,0.974654,0.131388,-0.096769,-0.003627
11.900000,-0.440217,-1.332590,0.974599,-0.128016,0.091311,-0.002141,-1.136961,-0.816186,0.973565,-0.055030,0.140879,0.002840,-1.407990,0.003738,0.977191,0.034338,0.134517,0.003479,-1.115077,0.831351,0.970332,0.127535,0.093913,-0.003307,-0.425992,1.334708,0.975046,0.138204,0.018470,0.009790,0.426004,-1.334708,0.975043,-0.138193,-0.018423,0.009856,1.115063,-0.831358,0.970337,-0.127592,-0.093971,-0.003175,1.407990,-0.003729,0.977182,-0.034360,-0.134395,0.003462,1.136937,0.816182,0.973573,0.055430,-0.140948,0.002904,0.440219,1.332597,0.974596,0.128031,-0.091311,-0.002118
11.920000,-0.442744,-1.330817,0.974571,-0.124713,0.086014,-0.000680,-1.138070,-0.813433,0.973640,-0.055876,0.134456,0.004651,-1.407342,0.006383,0.977275,0.030541,0.130018,0.004864,-1.112588,0.833215,0.970281,0.121357,0.092435,-0.001763,-0.423287,1.335107,0.975261,0.132350,0.021452,0.011771,0.423299,-1.335106,0.975260,-0.132340,-0.021407,0.011833,1.112573,-0.833223,0.970289,-0.121411,-0.092491,-0.001638,1.407341,-0.006372,0.977265,-0.030560,-0.129903,0.004848,1.138054,0.813428,0.973649,0.056253,-0.134522,0.004711,0.442746,1.330824,0.974569,0.124729,-0.086013,-0.000658
11.940000,-0.445205,-1.329148,0.974571,-0.121463,0.080879,0.000729,-1.139196,-0.810806,0.973751,-0.056680,0.128212,0.006415,-1.406767,0.008940,0.977385,0.026906,0.125636,0.006184,-1.110222,0.835048,0.970261,0.115350,0.090956,-0.000273,-0.420697,1.335565,0.975516,0.126672,0.024336,0.013702,0.420709,-1.335564,0.975516,-0.126661,-0.024293,0.013761,1.110206,-0.835058,0.970271,-0.115401,-0.091009,-0.000155,1.406767,-0.008926,0.977375,-0.026923,-0.125529,0.006168,1.139187,0.810800,0.973761,0.057036,-0.128274,0.006471,0.445208,1.329156,0.974570,0.121478,-0.080876,0.000750
11.960000,-0.447603,-1.327580,0.974600,-0.118264,0.075904,0.002086,-1.140337,-0.808303,0.973896,-0.057443,0.122145,0.008130,-1.406264,0.011410,0.977522,0.023434,0.121372,0.007438,-1.107973,0.836853,0.970270,0.109513,0.089473,0.001162,-0.418219,1.336080,0.975809,0.121168,0.027122,0.015583,0.418231,-1.336077,0.975810,-0.121158,-0.027081,0.015638,1.107956,-0.836863,0.970283,-0.109561,-0.089525,0.001274,1.406263,-0.011394,0.977511,-0.023449,-0.121272,0.007422,1.140335,0.808296,0.973908,0.057777,-0.122205,0.008183,0.447606,1.327588,0.974598,0.118280,-0.075899,0.002105
11.980000,-0.449936,-1.326111,0.974655,-0.115117,0.071091,0.003390,-1.141493,-0.805919,0.974076,-0.058164,0.116257,0.009797,-1.405829,0.013795,0.977682,0.020125,0.117226,0.008626,-1.105840,0.838627,0.970307,0.103847,0.087989,0.002544,-0.415849,1.336649,0.976139,0.115840,0.029810,0.017413,0.415862,-1.336646,0.976141,-0.115830,-0.029770,0.017464,1.105822,-0.838639,0.970322,-0.103892,-0.088038,0.002649,1.405828,-0.013778,0.977672,-0.020137,-0.117132,0.008611,1.141497,0.805911,0.974088,0.058477,-0.116314,0.009847,0.449940,1.326119,0.974654,0.115133,-0.071084,0.003408
12.000000,-0.452208,-1.324736,0.974735,-0.112022,0.066438,0.004642,-1.142663,-0.803652,0.974288,-0.058843,0.110548,0.011417,-1.405458,0.016099,0.977866,0.016978,0.113196,0.009748,-1.103818,0.840372,0.970372,0.098352,0.086502,0.003872,-0.413584,1.337271,0.976505,0.110687,0.032399,0.019192,0.413597,-1.337268,0.976508,-0.110677,-0.032362,0.019241,1.103799,-0.840385,0.970388,-0.098394,-0.086549,0.003970,1.405457,-0.016080,0.977855,-0.016989,-0.113110,0.009733,1.142674,0.803642,0.974301,0.059136,-0.110601,0.011463,0.452212,1.324744,0.974734,0.112038,-0.066430,0.004659
12.020000,-0.454418,-1.323452,0.974840,-0.108975,0.061949,0.005838,-1.143847,-0.801496,0.974532,-0.059478,0.105014,0.012986,-1.405149,0.018324,0.978072,0.013990,0.109277,0.010803,-1.101905,0.842087,0.970462,0.093030,0.085009,0.005141,-0.411421,1.337944,0.976906,0.105705,0.034889,0.020917,0.411433,-1.337940,0.976910,-0.105696,-0.034853,0.020962,1.101885,-0.842101,0.970480,-0.093069,-0.085053,0.005233,1.405147,-0.018303,0.978061,-0.013999,-0.109197,0.010789,1.143862,0.801485,0.974546,0.059751,-0.105065,0.013029,0.454422,1.323460,0.974840,0.108991,-0.061939,0.005854
12.040000,-0.456567,-1.322257,0.974968,-0.105974,0.057625,0.006972,-1.145042,-0.799450,0.974807,-0.060065,0.099654,0.014499,-1.404898,0.020471,0.978298,0.011158,0.105459,0.011791,-1.100096,0.843773,0.970577,0.087883,0.083506,0.006347,-0.409355,1.338666,0.977341,0.100891,0.037275,0.022583,0.409368,-1.338661,0.977346,-0.100883,-0.037242,0.022626,1.100076,-0.843787,0.970597,-0.087919,-0.083549,0.006433,1.404896,-0.020448,0.978286,-0.011165,-0.105386,0.011777,1.145063,0.799438,0.974822,0.060319,-0.099702,0.014539,0.456572,1.322265,0.974968,0.105990,-0.057613,0.006988
12.060000,-0.458657,-1.321146,0.975118,-0.103018,0.053466,0.008046,-1.146249,-0.797509,0.975112,-0.060604,0.094467,0.015959,-1.404701,0.022543,0.978543,0.008480,0.101743,0.012712,-1.098388,0.845428,0.970715,0.082911,0.081994,0.007489,-0.407384,1.339435,0.977809,0.096246,0.039559,0.024191,0.407397,-1.339429,0.977815,-0.096238,-0.039528,0.024230,1.098367,-0.845443,0.970737,-0.082944,-0.082034,0.007570,1.404699,-0.022519,0.978531,-0.008486,-0.101676,0.012698,1.146275,0.797496,0.975128,0.060839,-0.094513,0.015995,0.458662,1.321155,0.975119,0.103033,-0.053453,0.008061
12.080000,-0.460688,-1.320117,0.975290,-0.100106,0.049473,0.009059,-1.147466,-0.795670,0.975445,-0.061095,0.089454,0.017363,-1.404557,0.024542,0.978806,0.005957,0.098129,0.013565,-1.096778,0.847052,0.970876,0.078114,0.080472,0.008569,-0.405504,1.340248,0.978309,0.091769,0.041740,0.025740,0.405517,-1.340242,0.978315,-0.091761,-0.041711,0.025777,1.096757,-0.847068,0.970900,-0.078145,-0.080511,0.008644,1.404555,-0.024516,0.978794,-0.005962,-0.098068,0.013551,1.147497,0.795656,0.975462,0.061313,-0.089497,0.017397,0.460693,1.320126,0.975290,0.100122,-0.049459,0.009073
12.100000,-0.462661,-1.319166,0.975480,-0.097240,0.045645,0.010012,-1.148692,-0.793930,0.975806,-0.061539,0.084615,0.018713,-1.404462,0.026469,0.979085,0.003590,0.094617,0.014350,-1.095262,0.848646,0.971058,0.073493,0.078941,0.009585,-0.403712,1.341104,0.978839,0.087460,0.043819,0.027231,0.403725,-1.341097,0.978846,-0.087453,-0.043791,0.027265,1.095240,-0.848663,0.971083,-0.073521,-0.078978,0.009655,1.404460,-0.026442,0.979073,-0.003594,-0.094561,0.014337,1.148727,0.793915,0.975823,0.061740,-0.084655,0.018744,0.462667,1.319175,0.975481,0.097256,-0.045630,0.010024
12.120000,-0.464578,-1.318290,0.975690,-0.094413,0.041979,0.010902,-1.149927,-0.792284,0.976193,-0.061933,0.079942,0.020006,-1.404413,0.028327,0.979380,0.001370,0.091197,0.015069,-1.093837,0.850210,0.971259,0.069041,0.077396,0.010537,-0.402004,1.342000,0.979398,0.083313,0.045791,0.028658,0.402018,-1.341992,0.979405,-0.083306,-0.045766,0.028690,1.093815,-0.850227,0.971285,-0.069067,-0.077431,0.010602,1.404410,-0.028299,0.979367,-0.001373,-0.091146,0.015056,1.149966,0.792269,0.976211,0.062117,-0.079980,0.020034,0.464584,1.318300,0.975691,0.094429,-0.041962,0.010914
12.140000,-0.466438,-1.317486,0.975916,-0.091620,0.038470,0.011728,-1.151169,-0.790731,0.976606,-0.062273,0.075429,0.021239,-1.404406,0.030117,0.979688,-0.000708,0.087859,0.015722,-1.092500,0.851742,0.971479,0.064755,0.075834,0.011422,-0.400378,1.342935,0.979984,0.079323,0.047655,0.030019,0.400392,-1.342927,0.979993,-0.079317,-0.047632,0.030048,1.092476,-0.851760,0.971506,-0.064778,-0.075867,0.011482,1.404404,-0.030089,0.979675,0.000706,-0.087813,0.015709,1.151211,0.790715,0.976624,0.062442,-0.075465,0.021265,0.466444,1.317496,0.975917,0.091636,-0.038452,0.011739
12.160000,-0.468243,-1.316750,0.976158,-0.088861,0.035119,0.012490,-1.152418,-0.789266,0.977042,-0.062560,0.071076,0.022413,-1.404440,0.031842,0.980008,-0.002645,0.084603,0.016310,-1.091246,0.853243,0.971715,0.060635,0.074255,0.012241,-0.398830,1.343906,0.980598,0.075491,0.049411,0.031311,0.398844,-1.343897,0.980607,-0.075485,-0.049389,0.031339,1.091222,-0.853262,0.971744,-0.060655,-0.074286,0.012296,1.404438,-0.031812,0.979995,0.002644,-0.084562,0.016297,1.152463,0.789249,0.977061,0.062714,-0.071110,0.022436,0.468249,1.316761,0.976160,0.088876,-0.035100,0.012500
12.180000,-0.469993,-1.316080,0.976415,-0.086136,0.031925,0.013189,-1.153671,-0.787887,0.977502,-0.062793,0.066883,0.023529,-1.404511,0.033502,0.980340,-0.004442,0.081430,0.016832,-1.090073,0.854712,0.971968,0.056680,0.072659,0.012993,-0.397358,1.344910,0.981236,0.071815,0.051058,0.032537,0.397372,-1.344901,0.981246,-0.071810,-0.051037,0.032562,1.090049,-0.854732,0.971998,-0.056698,-0.072688,0.013043,1.404509,-0.033472,0.980326,0.004440,-0.081393,0.016819,1.153720,0.787869,0.977521,0.062934,-0.066914,0.023549,0.469999,1.316091,0.976417,0.086151,-0.031905,0.013198
12.200000,-0.471689,-1.315472,0.976685,-0.083445,0.028889,0.013823,-1.154929,-0.786590,0.977983,-0.062973,0.062849,0.024584,-1.404617,0.035100,0.980681,-0.006097,0.078339,0.017288,-1.088978,0.856149,0.972235,0.052890,0.071045,0.013678,-0.395957,1.345947,0.981899,0.068296,0.052596,0.033695,0.395971,-1.345938,0.981909,-0.068291,-0.052577,0.033718,1.088953,-0.856169,0.972266,-0.052906,-0.071072,0.013725,1.404614,-0.035068,0.980667,0.006095,-0.078306,0.017276,1.154980,0.786572,0.978003,0.063100,-0.062879,0.024603,0.471696,1.315483,0.976687,0.083459,-0.028868,0.013832
12.220000,-0.473331,-1.314924,0.976968,-0.080781,0.026002,0.014394,-1.156190,-0.785372,0.978485,-0.063098,0.058968,0.025579,-1.404754,0.036636,0.981031,-0.007619,0.075320,0.017681,-1.087956,0.857554,0.972514,0.049257,0.069411,0.014298,-0.394625,1.347013,0.982584,0.064930,0.054020,0.034779,0.394639,-1.347004,0.982594,-0.064925,-0.054003,0.034800,1.087932,-0.857574,0.972546,-0.049270,-0.069437,0.014340,1.404752,-0.036604,0.981017,0.007618,-0.075291,0.017669,1.156243,0.785353,0.978505,0.063212,-0.058996,0.025595,0.473338,1.314935,0.976970,0.080796,-0.025980,0.014403
12.240000,-0.474920,-1.314431,0.977261,-0.078141,0.023258,0.014903,-1.157453,-0.784230,0.979006,-0.063163,0.055229,0.026510,-1.404921,0.038113,0.981388,-0.009019,0.072365,0.018013,-1.087006,0.858926,0.972806,0.045771,0.067754,0.014852,-0.393359,1.348107,0.983289,0.061711,0.055326,0.035785,0.393373,-1.348097,0.983300,-0.061707,-0.055311,0.035804,1.086982,-0.858947,0.972839,-0.045782,-0.067778,0.014891,1.404918,-0.038080,0.981373,0.009018,-0.072340,0.018002,1.157508,0.784211,0.979026,0.063265,-0.055256,0.026524,0.474928,1.314443,0.977263,0.078154,-0.023235,0.014911
12.260000,-0.476457,-1.313992,0.977563,-0.075522,0.020655,0.015350,-1.158716,-0.783162,0.979545,-0.063168,0.051635,0.027379,-1.405114,0.039531,0.981751,-0.010295,0.069474,0.018285,-1.086125,0.860264,0.973108,0.042432,0.066074,0.015342,-0.392155,1.349226,0.984015,0.058639,0.056514,0.036711,0.392170,-1.349215,0.984026,-0.058635,-0.056500,0.036729,1.086100,-0.860285,0.973141,-0.042441,-0.066095,0.015377,1.405112,-0.039498,0.981736,0.010294,-0.069452,0.018274,1.158774,0.783142,0.979565,0.063259,-0.051659,0.027391,0.476464,1.314005,0.977566,0.075535,-0.020631,0.015357
